[Ramulator::ReadWriteTrace] [info] Loading trace file /home/fann/projects/cache_simulator/sampled_trace/523_sampled.txt ...
[Ramulator::ReadWriteTrace] [info] Loaded 1000000 instructions.
READ DURATION: 8523, LAST WRITE DURATION: 208, R/W DURATION RATIO: 40.976
READ DURATION: 1, LAST WRITE DURATION: 241, R/W DURATION RATIO: 0.00414938
READ DURATION: 268, LAST WRITE DURATION: 1754, R/W DURATION RATIO: 0.152794
WAITED CYCLES: 137
READ DURATION: 450, LAST WRITE DURATION: 426, R/W DURATION RATIO: 1.05634
READ DURATION: 560, LAST WRITE DURATION: 534, R/W DURATION RATIO: 1.04869
READ DURATION: 1, LAST WRITE DURATION: 166, R/W DURATION RATIO: 0.0060241
READ DURATION: 268, LAST WRITE DURATION: 1245, R/W DURATION RATIO: 0.215261
WAITED CYCLES: 19
READ DURATION: 230, LAST WRITE DURATION: 466, R/W DURATION RATIO: 0.493562
READ DURATION: 630, LAST WRITE DURATION: 426, R/W DURATION RATIO: 1.47887
READ DURATION: 113, LAST WRITE DURATION: 998, R/W DURATION RATIO: 0.113226
WAITED CYCLES: 117
READ DURATION: 252, LAST WRITE DURATION: 1380, R/W DURATION RATIO: 0.182609
WAITED CYCLES: 66
READ DURATION: 260, LAST WRITE DURATION: 426, R/W DURATION RATIO: 0.610329
READ DURATION: 2130, LAST WRITE DURATION: 426, R/W DURATION RATIO: 5
READ DURATION: 290, LAST WRITE DURATION: 490, R/W DURATION RATIO: 0.591837
READ DURATION: 158, LAST WRITE DURATION: 228, R/W DURATION RATIO: 0.692982
READ DURATION: 466, LAST WRITE DURATION: 763, R/W DURATION RATIO: 0.610747
READ DURATION: 502, LAST WRITE DURATION: 754, R/W DURATION RATIO: 0.665782
READ DURATION: 608, LAST WRITE DURATION: 1068, R/W DURATION RATIO: 0.569288
READ DURATION: 1, LAST WRITE DURATION: 252, R/W DURATION RATIO: 0.00396825
READ DURATION: 30, LAST WRITE DURATION: 362, R/W DURATION RATIO: 0.0828729
WAITED CYCLES: 53
READ DURATION: 648, LAST WRITE DURATION: 620, R/W DURATION RATIO: 1.04516
READ DURATION: 576, LAST WRITE DURATION: 2455, R/W DURATION RATIO: 0.234623
READ DURATION: 1, LAST WRITE DURATION: 245, R/W DURATION RATIO: 0.00408163
READ DURATION: 484, LAST WRITE DURATION: 527, R/W DURATION RATIO: 0.918406
READ DURATION: 37, LAST WRITE DURATION: 245, R/W DURATION RATIO: 0.15102
READ DURATION: 433, LAST WRITE DURATION: 670, R/W DURATION RATIO: 0.646269
READ DURATION: 508, LAST WRITE DURATION: 850, R/W DURATION RATIO: 0.597647
READ DURATION: 133, LAST WRITE DURATION: 153, R/W DURATION RATIO: 0.869281
READ DURATION: 303, LAST WRITE DURATION: 290, R/W DURATION RATIO: 1.04483
READ DURATION: 222, LAST WRITE DURATION: 1738, R/W DURATION RATIO: 0.127733
WAITED CYCLES: 179
READ DURATION: 662, LAST WRITE DURATION: 1919, R/W DURATION RATIO: 0.437831
READ DURATION: 41, LAST WRITE DURATION: 305, R/W DURATION RATIO: 0.134426
WAITED CYCLES: 29
READ DURATION: 617, LAST WRITE DURATION: 777, R/W DURATION RATIO: 0.79408
READ DURATION: 638, LAST WRITE DURATION: 964, R/W DURATION RATIO: 0.661826
READ DURATION: 413, LAST WRITE DURATION: 2037, R/W DURATION RATIO: 0.202749
WAITED CYCLES: 57
READ DURATION: 672, LAST WRITE DURATION: 715, R/W DURATION RATIO: 0.93986
READ DURATION: 64, LAST WRITE DURATION: 178, R/W DURATION RATIO: 0.359551
READ DURATION: 261, LAST WRITE DURATION: 190, R/W DURATION RATIO: 1.37368
READ DURATION: 588, LAST WRITE DURATION: 964, R/W DURATION RATIO: 0.609959
READ DURATION: 49, LAST WRITE DURATION: 387, R/W DURATION RATIO: 0.126615
READ DURATION: 464, LAST WRITE DURATION: 1458, R/W DURATION RATIO: 0.318244
READ DURATION: 152, LAST WRITE DURATION: 594, R/W DURATION RATIO: 0.255892
READ DURATION: 766, LAST WRITE DURATION: 426, R/W DURATION RATIO: 1.79812
READ DURATION: 112, LAST WRITE DURATION: 586, R/W DURATION RATIO: 0.191126
WAITED CYCLES: 23
READ DURATION: 49, LAST WRITE DURATION: 1179, R/W DURATION RATIO: 0.0415606
WAITED CYCLES: 223
READ DURATION: 1, LAST WRITE DURATION: 1148, R/W DURATION RATIO: 0.00087108
WAITED CYCLES: 264
READ DURATION: 81, LAST WRITE DURATION: 424, R/W DURATION RATIO: 0.191038
READ DURATION: 1, LAST WRITE DURATION: 387, R/W DURATION RATIO: 0.00258398
WAITED CYCLES: 88
WAITED CYCLES: 16
READ DURATION: 706, LAST WRITE DURATION: 1076, R/W DURATION RATIO: 0.656134
READ DURATION: 676, LAST WRITE DURATION: 991, R/W DURATION RATIO: 0.682139
READ DURATION: 785, LAST WRITE DURATION: 1390, R/W DURATION RATIO: 0.564748
READ DURATION: 624, LAST WRITE DURATION: 2559, R/W DURATION RATIO: 0.243845
READ DURATION: 1, LAST WRITE DURATION: 1106, R/W DURATION RATIO: 0.000904159
WAITED CYCLES: 254
WAITED CYCLES: 185
READ DURATION: 428, LAST WRITE DURATION: 1476, R/W DURATION RATIO: 0.289973
READ DURATION: 639, LAST WRITE DURATION: 924, R/W DURATION RATIO: 0.691558
READ DURATION: 46, LAST WRITE DURATION: 300, R/W DURATION RATIO: 0.153333
WAITED CYCLES: 23
READ DURATION: 530, LAST WRITE DURATION: 385, R/W DURATION RATIO: 1.37662
READ DURATION: 113, LAST WRITE DURATION: 631, R/W DURATION RATIO: 0.179081
WAITED CYCLES: 32
READ DURATION: 443, LAST WRITE DURATION: 746, R/W DURATION RATIO: 0.593834
READ DURATION: 786, LAST WRITE DURATION: 1883, R/W DURATION RATIO: 0.425325
READ DURATION: 150, LAST WRITE DURATION: 332, R/W DURATION RATIO: 0.451807
READ DURATION: 67, LAST WRITE DURATION: 1048, R/W DURATION RATIO: 0.092033
READ DURATION: 268, LAST WRITE DURATION: 1359, R/W DURATION RATIO: 0.197204
WAITED CYCLES: 45
READ DURATION: 552, LAST WRITE DURATION: 626, R/W DURATION RATIO: 0.881789
READ DURATION: 35, LAST WRITE DURATION: 655, R/W DURATION RATIO: 0.0534351
WAITED CYCLES: 116
READ DURATION: 284, LAST WRITE DURATION: 1397, R/W DURATION RATIO: 0.203293
WAITED CYCLES: 38
READ DURATION: 612, LAST WRITE DURATION: 848, R/W DURATION RATIO: 0.721698
READ DURATION: 621, LAST WRITE DURATION: 985, R/W DURATION RATIO: 0.630457
READ DURATION: 1, LAST WRITE DURATION: 157, R/W DURATION RATIO: 0.00636943
READ DURATION: 1, LAST WRITE DURATION: 131, R/W DURATION RATIO: 0.00763359
READ DURATION: 317, LAST WRITE DURATION: 177, R/W DURATION RATIO: 1.79096
READ DURATION: 136, LAST WRITE DURATION: 960, R/W DURATION RATIO: 0.141667
WAITED CYCLES: 85
READ DURATION: 72, LAST WRITE DURATION: 314, R/W DURATION RATIO: 0.229299
READ DURATION: 440, LAST WRITE DURATION: 817, R/W DURATION RATIO: 0.538556
READ DURATION: 175, LAST WRITE DURATION: 200, R/W DURATION RATIO: 0.875
READ DURATION: 9, LAST WRITE DURATION: 175, R/W DURATION RATIO: 0.0514286
READ DURATION: 23, LAST WRITE DURATION: 305, R/W DURATION RATIO: 0.0754098
READ DURATION: 49, LAST WRITE DURATION: 305, R/W DURATION RATIO: 0.160656
READ DURATION: 1, LAST WRITE DURATION: 279, R/W DURATION RATIO: 0.00358423
READ DURATION: 1, LAST WRITE DURATION: 268, R/W DURATION RATIO: 0.00373134
WAITED CYCLES: 60
READ DURATION: 1, LAST WRITE DURATION: 306, R/W DURATION RATIO: 0.00326797
WAITED CYCLES: 69
WAITED CYCLES: 31
READ DURATION: 1, LAST WRITE DURATION: 166, R/W DURATION RATIO: 0.0060241
READ DURATION: 105, LAST WRITE DURATION: 365, R/W DURATION RATIO: 0.287671
READ DURATION: 463, LAST WRITE DURATION: 1926, R/W DURATION RATIO: 0.266705
READ DURATION: 634, LAST WRITE DURATION: 614, R/W DURATION RATIO: 1.03257
READ DURATION: 330, LAST WRITE DURATION: 1608, R/W DURATION RATIO: 0.205224
WAITED CYCLES: 41
READ DURATION: 666, LAST WRITE DURATION: 626, R/W DURATION RATIO: 1.0639
READ DURATION: 184, LAST WRITE DURATION: 270, R/W DURATION RATIO: 0.681481
READ DURATION: 253, LAST WRITE DURATION: 823, R/W DURATION RATIO: 0.307412
READ DURATION: 412, LAST WRITE DURATION: 349, R/W DURATION RATIO: 1.18052
READ DURATION: 340, LAST WRITE DURATION: 297, R/W DURATION RATIO: 1.14478
READ DURATION: 408, LAST WRITE DURATION: 724, R/W DURATION RATIO: 0.563536
READ DURATION: 471, LAST WRITE DURATION: 595, R/W DURATION RATIO: 0.791597
READ DURATION: 819, LAST WRITE DURATION: 2427, R/W DURATION RATIO: 0.337454
READ DURATION: 1, LAST WRITE DURATION: 124, R/W DURATION RATIO: 0.00806452
READ DURATION: 1, LAST WRITE DURATION: 540, R/W DURATION RATIO: 0.00185185
WAITED CYCLES: 123
WAITED CYCLES: 59
READ DURATION: 371, LAST WRITE DURATION: 1529, R/W DURATION RATIO: 0.242642
READ DURATION: 622, LAST WRITE DURATION: 651, R/W DURATION RATIO: 0.955453
READ DURATION: 328, LAST WRITE DURATION: 306, R/W DURATION RATIO: 1.0719
READ DURATION: 846, LAST WRITE DURATION: 1494, R/W DURATION RATIO: 0.566265
READ DURATION: 260, LAST WRITE DURATION: 1435, R/W DURATION RATIO: 0.181185
WAITED CYCLES: 71
READ DURATION: 1874, LAST WRITE DURATION: 426, R/W DURATION RATIO: 4.39906
READ DURATION: 435, LAST WRITE DURATION: 965, R/W DURATION RATIO: 0.450777
READ DURATION: 696, LAST WRITE DURATION: 842, R/W DURATION RATIO: 0.826603
READ DURATION: 464, LAST WRITE DURATION: 632, R/W DURATION RATIO: 0.734177
READ DURATION: 698, LAST WRITE DURATION: 2000, R/W DURATION RATIO: 0.349
READ DURATION: 164, LAST WRITE DURATION: 218, R/W DURATION RATIO: 0.752294
READ DURATION: 354, LAST WRITE DURATION: 612, R/W DURATION RATIO: 0.578431
READ DURATION: 1, LAST WRITE DURATION: 870, R/W DURATION RATIO: 0.00114943
WAITED CYCLES: 199
WAITED CYCLES: 115
READ DURATION: 68, LAST WRITE DURATION: 276, R/W DURATION RATIO: 0.246377
READ DURATION: 332, LAST WRITE DURATION: 201, R/W DURATION RATIO: 1.65174
READ DURATION: 332, LAST WRITE DURATION: 1764, R/W DURATION RATIO: 0.188209
WAITED CYCLES: 75
READ DURATION: 506, LAST WRITE DURATION: 742, R/W DURATION RATIO: 0.681941
READ DURATION: 53, LAST WRITE DURATION: 325, R/W DURATION RATIO: 0.163077
READ DURATION: 650, LAST WRITE DURATION: 1520, R/W DURATION RATIO: 0.427632
READ DURATION: 124, LAST WRITE DURATION: 111, R/W DURATION RATIO: 1.11712
READ DURATION: 68, LAST WRITE DURATION: 315, R/W DURATION RATIO: 0.215873
READ DURATION: 105, LAST WRITE DURATION: 245, R/W DURATION RATIO: 0.428571
READ DURATION: 84, LAST WRITE DURATION: 601, R/W DURATION RATIO: 0.139767
WAITED CYCLES: 54
READ DURATION: 144, LAST WRITE DURATION: 1232, R/W DURATION RATIO: 0.116883
WAITED CYCLES: 140
READ DURATION: 682, LAST WRITE DURATION: 436, R/W DURATION RATIO: 1.56422
READ DURATION: 570, LAST WRITE DURATION: 2929, R/W DURATION RATIO: 0.194606
WAITED CYCLES: 106
READ DURATION: 1, LAST WRITE DURATION: 1254, R/W DURATION RATIO: 0.000797448
WAITED CYCLES: 288
WAITED CYCLES: 204
READ DURATION: 455, LAST WRITE DURATION: 2000, R/W DURATION RATIO: 0.2275
WAITED CYCLES: 7
READ DURATION: 692, LAST WRITE DURATION: 429, R/W DURATION RATIO: 1.61305
READ DURATION: 106, LAST WRITE DURATION: 146, R/W DURATION RATIO: 0.726027
READ DURATION: 344, LAST WRITE DURATION: 174, R/W DURATION RATIO: 1.97701
READ DURATION: 192, LAST WRITE DURATION: 1322, R/W DURATION RATIO: 0.145234
WAITED CYCLES: 113
READ DURATION: 1875, LAST WRITE DURATION: 432, R/W DURATION RATIO: 4.34028
READ DURATION: 650, LAST WRITE DURATION: 1204, R/W DURATION RATIO: 0.539867
READ DURATION: 43, LAST WRITE DURATION: 253, R/W DURATION RATIO: 0.16996
READ DURATION: 641, LAST WRITE DURATION: 841, R/W DURATION RATIO: 0.762188
READ DURATION: 575, LAST WRITE DURATION: 2195, R/W DURATION RATIO: 0.261959
READ DURATION: 410, LAST WRITE DURATION: 405, R/W DURATION RATIO: 1.01235
READ DURATION: 13, LAST WRITE DURATION: 436, R/W DURATION RATIO: 0.0298165
READ DURATION: 1, LAST WRITE DURATION: 973, R/W DURATION RATIO: 0.00102775
WAITED CYCLES: 223
WAITED CYCLES: 139
WAITED CYCLES: 43
WAITED CYCLES: 3
READ DURATION: 106, LAST WRITE DURATION: 146, R/W DURATION RATIO: 0.726027
READ DURATION: 1, LAST WRITE DURATION: 1035, R/W DURATION RATIO: 0.000966184
WAITED CYCLES: 238
WAITED CYCLES: 156
WAITED CYCLES: 148
WAITED CYCLES: 133
WAITED CYCLES: 47
READ DURATION: 30, LAST WRITE DURATION: 418, R/W DURATION RATIO: 0.0717703
WAITED CYCLES: 66
READ DURATION: 334, LAST WRITE DURATION: 520, R/W DURATION RATIO: 0.642308
READ DURATION: 331, LAST WRITE DURATION: 2080, R/W DURATION RATIO: 0.159135
WAITED CYCLES: 149
READ DURATION: 596, LAST WRITE DURATION: 630, R/W DURATION RATIO: 0.946032
READ DURATION: 105, LAST WRITE DURATION: 1131, R/W DURATION RATIO: 0.0928382
WAITED CYCLES: 156
READ DURATION: 995, LAST WRITE DURATION: 657, R/W DURATION RATIO: 1.51446
READ DURATION: 34, LAST WRITE DURATION: 324, R/W DURATION RATIO: 0.104938
WAITED CYCLES: 40
READ DURATION: 1, LAST WRITE DURATION: 180, R/W DURATION RATIO: 0.00555556
READ DURATION: 113, LAST WRITE DURATION: 467, R/W DURATION RATIO: 0.24197
READ DURATION: 490, LAST WRITE DURATION: 819, R/W DURATION RATIO: 0.598291
READ DURATION: 577, LAST WRITE DURATION: 1139, R/W DURATION RATIO: 0.506585
READ DURATION: 378, LAST WRITE DURATION: 2163, R/W DURATION RATIO: 0.174757
WAITED CYCLES: 121
READ DURATION: 473, LAST WRITE DURATION: 476, R/W DURATION RATIO: 0.993697
READ DURATION: 210, LAST WRITE DURATION: 575, R/W DURATION RATIO: 0.365217
READ DURATION: 222, LAST WRITE DURATION: 650, R/W DURATION RATIO: 0.341538
READ DURATION: 328, LAST WRITE DURATION: 842, R/W DURATION RATIO: 0.389549
READ DURATION: 337, LAST WRITE DURATION: 420, R/W DURATION RATIO: 0.802381
READ DURATION: 622, LAST WRITE DURATION: 353, R/W DURATION RATIO: 1.76204
READ DURATION: 84, LAST WRITE DURATION: 138, R/W DURATION RATIO: 0.608696
READ DURATION: 210, LAST WRITE DURATION: 1463, R/W DURATION RATIO: 0.15
WAITED CYCLES: 50
READ DURATION: 9, LAST WRITE DURATION: 473, R/W DURATION RATIO: 0.0190275
READ DURATION: 166, LAST WRITE DURATION: 448, R/W DURATION RATIO: 0.370536
READ DURATION: 1736, LAST WRITE DURATION: 264, R/W DURATION RATIO: 6.57576
READ DURATION: 1, LAST WRITE DURATION: 176, R/W DURATION RATIO: 0.00568182
READ DURATION: 43, LAST WRITE DURATION: 95, R/W DURATION RATIO: 0.452632
READ DURATION: 9, LAST WRITE DURATION: 330, R/W DURATION RATIO: 0.0272727
READ DURATION: 200, LAST WRITE DURATION: 354, R/W DURATION RATIO: 0.564972
READ DURATION: 1, LAST WRITE DURATION: 448, R/W DURATION RATIO: 0.00223214
READ DURATION: 1, LAST WRITE DURATION: 293, R/W DURATION RATIO: 0.00341297
READ DURATION: 1, LAST WRITE DURATION: 171, R/W DURATION RATIO: 0.00584795
READ DURATION: 72, LAST WRITE DURATION: 274, R/W DURATION RATIO: 0.262774
READ DURATION: 241, LAST WRITE DURATION: 141, R/W DURATION RATIO: 1.70922
READ DURATION: 232, LAST WRITE DURATION: 538, R/W DURATION RATIO: 0.431227
READ DURATION: 642, LAST WRITE DURATION: 2352, R/W DURATION RATIO: 0.272959
READ DURATION: 184, LAST WRITE DURATION: 334, R/W DURATION RATIO: 0.550898
READ DURATION: 56, LAST WRITE DURATION: 308, R/W DURATION RATIO: 0.181818
READ DURATION: 14, LAST WRITE DURATION: 312, R/W DURATION RATIO: 0.0448718
READ DURATION: 198, LAST WRITE DURATION: 2027, R/W DURATION RATIO: 0.0976813
WAITED CYCLES: 270
READ DURATION: 263, LAST WRITE DURATION: 298, R/W DURATION RATIO: 0.88255
READ DURATION: 244, LAST WRITE DURATION: 288, R/W DURATION RATIO: 0.847222
READ DURATION: 245, LAST WRITE DURATION: 268, R/W DURATION RATIO: 0.914179
READ DURATION: 193, LAST WRITE DURATION: 284, R/W DURATION RATIO: 0.679577
READ DURATION: 288, LAST WRITE DURATION: 233, R/W DURATION RATIO: 1.23605
READ DURATION: 303, LAST WRITE DURATION: 155, R/W DURATION RATIO: 1.95484
READ DURATION: 904, LAST WRITE DURATION: 303, R/W DURATION RATIO: 2.9835
READ DURATION: 113, LAST WRITE DURATION: 632, R/W DURATION RATIO: 0.178797
WAITED CYCLES: 32
READ DURATION: 54, LAST WRITE DURATION: 132, R/W DURATION RATIO: 0.409091
READ DURATION: 297, LAST WRITE DURATION: 298, R/W DURATION RATIO: 0.996644
READ DURATION: 36, LAST WRITE DURATION: 204, R/W DURATION RATIO: 0.176471
WAITED CYCLES: 11
READ DURATION: 129, LAST WRITE DURATION: 222, R/W DURATION RATIO: 0.581081
READ DURATION: 60, LAST WRITE DURATION: 159, R/W DURATION RATIO: 0.377358
READ DURATION: 145, LAST WRITE DURATION: 300, R/W DURATION RATIO: 0.483333
READ DURATION: 1, LAST WRITE DURATION: 1286, R/W DURATION RATIO: 0.000777605
WAITED CYCLES: 296
WAITED CYCLES: 287
READ DURATION: 548, LAST WRITE DURATION: 507, R/W DURATION RATIO: 1.08087
READ DURATION: 348, LAST WRITE DURATION: 544, R/W DURATION RATIO: 0.639706
READ DURATION: 336, LAST WRITE DURATION: 266, R/W DURATION RATIO: 1.26316
READ DURATION: 448, LAST WRITE DURATION: 1037, R/W DURATION RATIO: 0.432015
READ DURATION: 1, LAST WRITE DURATION: 798, R/W DURATION RATIO: 0.00125313
WAITED CYCLES: 183
WAITED CYCLES: 174
WAITED CYCLES: 90
READ DURATION: 434, LAST WRITE DURATION: 1900, R/W DURATION RATIO: 0.228421
WAITED CYCLES: 4
READ DURATION: 369, LAST WRITE DURATION: 717, R/W DURATION RATIO: 0.514644
READ DURATION: 680, LAST WRITE DURATION: 365, R/W DURATION RATIO: 1.86301
READ DURATION: 404, LAST WRITE DURATION: 533, R/W DURATION RATIO: 0.757974
READ DURATION: 694, LAST WRITE DURATION: 2619, R/W DURATION RATIO: 0.264987
READ DURATION: 57, LAST WRITE DURATION: 1017, R/W DURATION RATIO: 0.0560472
WAITED CYCLES: 177
READ DURATION: 1, LAST WRITE DURATION: 321, R/W DURATION RATIO: 0.00311526
READ DURATION: 64, LAST WRITE DURATION: 274, R/W DURATION RATIO: 0.233577
READ DURATION: 304, LAST WRITE DURATION: 450, R/W DURATION RATIO: 0.675556
READ DURATION: 457, LAST WRITE DURATION: 626, R/W DURATION RATIO: 0.730032
READ DURATION: 270, LAST WRITE DURATION: 822, R/W DURATION RATIO: 0.328467
READ DURATION: 624, LAST WRITE DURATION: 556, R/W DURATION RATIO: 1.1223
READ DURATION: 113, LAST WRITE DURATION: 328, R/W DURATION RATIO: 0.344512
READ DURATION: 105, LAST WRITE DURATION: 263, R/W DURATION RATIO: 0.39924
READ DURATION: 105, LAST WRITE DURATION: 154, R/W DURATION RATIO: 0.681818
READ DURATION: 1, LAST WRITE DURATION: 426, R/W DURATION RATIO: 0.00234742
WAITED CYCLES: 97
READ DURATION: 443, LAST WRITE DURATION: 1733, R/W DURATION RATIO: 0.282526
READ DURATION: 399, LAST WRITE DURATION: 742, R/W DURATION RATIO: 0.537736
READ DURATION: 336, LAST WRITE DURATION: 468, R/W DURATION RATIO: 0.717949
READ DURATION: 264, LAST WRITE DURATION: 428, R/W DURATION RATIO: 0.616822
READ DURATION: 446, LAST WRITE DURATION: 848, R/W DURATION RATIO: 0.525943
READ DURATION: 775, LAST WRITE DURATION: 971, R/W DURATION RATIO: 0.798146
READ DURATION: 278, LAST WRITE DURATION: 268, R/W DURATION RATIO: 1.03731
READ DURATION: 64, LAST WRITE DURATION: 306, R/W DURATION RATIO: 0.20915
WAITED CYCLES: 6
READ DURATION: 1, LAST WRITE DURATION: 1223, R/W DURATION RATIO: 0.000817661
WAITED CYCLES: 281
WAITED CYCLES: 271
WAITED CYCLES: 187
READ DURATION: 34, LAST WRITE DURATION: 152, R/W DURATION RATIO: 0.223684
READ DURATION: 1, LAST WRITE DURATION: 319, R/W DURATION RATIO: 0.0031348
READ DURATION: 504, LAST WRITE DURATION: 828, R/W DURATION RATIO: 0.608696
READ DURATION: 328, LAST WRITE DURATION: 236, R/W DURATION RATIO: 1.38983
READ DURATION: 224, LAST WRITE DURATION: 402, R/W DURATION RATIO: 0.557214
READ DURATION: 1, LAST WRITE DURATION: 935, R/W DURATION RATIO: 0.00106952
WAITED CYCLES: 214
WAITED CYCLES: 130
READ DURATION: 230, LAST WRITE DURATION: 601, R/W DURATION RATIO: 0.382696
READ DURATION: 291, LAST WRITE DURATION: 247, R/W DURATION RATIO: 1.17814
READ DURATION: 362, LAST WRITE DURATION: 139, R/W DURATION RATIO: 2.60432
READ DURATION: 239, LAST WRITE DURATION: 157, R/W DURATION RATIO: 1.52229
READ DURATION: 306, LAST WRITE DURATION: 264, R/W DURATION RATIO: 1.15909
READ DURATION: 196, LAST WRITE DURATION: 190, R/W DURATION RATIO: 1.03158
READ DURATION: 864, LAST WRITE DURATION: 339, R/W DURATION RATIO: 2.54867
READ DURATION: 287, LAST WRITE DURATION: 238, R/W DURATION RATIO: 1.20588
READ DURATION: 144, LAST WRITE DURATION: 368, R/W DURATION RATIO: 0.391304
READ DURATION: 60, LAST WRITE DURATION: 266, R/W DURATION RATIO: 0.225564
WAITED CYCLES: 1
READ DURATION: 161, LAST WRITE DURATION: 258, R/W DURATION RATIO: 0.624031
READ DURATION: 720, LAST WRITE DURATION: 2254, R/W DURATION RATIO: 0.319432
READ DURATION: 771, LAST WRITE DURATION: 2290, R/W DURATION RATIO: 0.336681
READ DURATION: 197, LAST WRITE DURATION: 394, R/W DURATION RATIO: 0.5
READ DURATION: 58, LAST WRITE DURATION: 509, R/W DURATION RATIO: 0.113949
WAITED CYCLES: 59
READ DURATION: 1, LAST WRITE DURATION: 1179, R/W DURATION RATIO: 0.000848176
WAITED CYCLES: 271
WAITED CYCLES: 225
WAITED CYCLES: 137
READ DURATION: 399, LAST WRITE DURATION: 1252, R/W DURATION RATIO: 0.31869
READ DURATION: 255, LAST WRITE DURATION: 857, R/W DURATION RATIO: 0.29755
READ DURATION: 1651, LAST WRITE DURATION: 436, R/W DURATION RATIO: 3.7867
READ DURATION: 222, LAST WRITE DURATION: 604, R/W DURATION RATIO: 0.36755
READ DURATION: 423, LAST WRITE DURATION: 842, R/W DURATION RATIO: 0.502375
READ DURATION: 602, LAST WRITE DURATION: 729, R/W DURATION RATIO: 0.825789
READ DURATION: 105, LAST WRITE DURATION: 391, R/W DURATION RATIO: 0.268542
READ DURATION: 1, LAST WRITE DURATION: 1245, R/W DURATION RATIO: 0.000803213
WAITED CYCLES: 286
WAITED CYCLES: 222
WAITED CYCLES: 12
READ DURATION: 276, LAST WRITE DURATION: 608, R/W DURATION RATIO: 0.453947
READ DURATION: 252, LAST WRITE DURATION: 426, R/W DURATION RATIO: 0.591549
READ DURATION: 616, LAST WRITE DURATION: 530, R/W DURATION RATIO: 1.16226
READ DURATION: 40, LAST WRITE DURATION: 970, R/W DURATION RATIO: 0.0412371
WAITED CYCLES: 184
READ DURATION: 560, LAST WRITE DURATION: 1501, R/W DURATION RATIO: 0.373085
READ DURATION: 1, LAST WRITE DURATION: 591, R/W DURATION RATIO: 0.00169205
WAITED CYCLES: 135
WAITED CYCLES: 133
WAITED CYCLES: 59
READ DURATION: 9, LAST WRITE DURATION: 610, R/W DURATION RATIO: 0.0178571
READ DURATION: 1, LAST WRITE DURATION: 456, R/W DURATION RATIO: 0.00219298
READ DURATION: 1, LAST WRITE DURATION: 192, R/W DURATION RATIO: 0.00520833
READ DURATION: 113, LAST WRITE DURATION: 548, R/W DURATION RATIO: 0.206204
WAITED CYCLES: 13
READ DURATION: 1, LAST WRITE DURATION: 266, R/W DURATION RATIO: 0.0037594
READ DURATION: 264, LAST WRITE DURATION: 2162, R/W DURATION RATIO: 0.122109
WAITED CYCLES: 235
READ DURATION: 284, LAST WRITE DURATION: 786, R/W DURATION RATIO: 0.361323
READ DURATION: 871, LAST WRITE DURATION: 848, R/W DURATION RATIO: 1.02712
READ DURATION: 116, LAST WRITE DURATION: 398, R/W DURATION RATIO: 0.291457
READ DURATION: 1, LAST WRITE DURATION: 826, R/W DURATION RATIO: 0.00121065
WAITED CYCLES: 189
WAITED CYCLES: 121
READ DURATION: 260, LAST WRITE DURATION: 410, R/W DURATION RATIO: 0.634146
READ DURATION: 594, LAST WRITE DURATION: 226, R/W DURATION RATIO: 2.62832
READ DURATION: 105, LAST WRITE DURATION: 387, R/W DURATION RATIO: 0.271318
READ DURATION: 11, LAST WRITE DURATION: 205, R/W DURATION RATIO: 0.0536585
READ DURATION: 1268, LAST WRITE DURATION: 1507, R/W DURATION RATIO: 0.841407
READ DURATION: 256, LAST WRITE DURATION: 1065, R/W DURATION RATIO: 0.240376
READ DURATION: 764, LAST WRITE DURATION: 282, R/W DURATION RATIO: 2.70922
READ DURATION: 164, LAST WRITE DURATION: 1057, R/W DURATION RATIO: 0.155156
WAITED CYCLES: 80
READ DURATION: 75, LAST WRITE DURATION: 365, R/W DURATION RATIO: 0.205479
READ DURATION: 1, LAST WRITE DURATION: 843, R/W DURATION RATIO: 0.00118624
WAITED CYCLES: 193
WAITED CYCLES: 169
READ DURATION: 1, LAST WRITE DURATION: 335, R/W DURATION RATIO: 0.00298507
READ DURATION: 1462, LAST WRITE DURATION: 658, R/W DURATION RATIO: 2.90079
READ DURATION: 113, LAST WRITE DURATION: 293, R/W DURATION RATIO: 0.385666
READ DURATION: 1, LAST WRITE DURATION: 1280, R/W DURATION RATIO: 0.00137363
READ DURATION: 1, LAST WRITE DURATION: 306, R/W DURATION RATIO: 0.00326797
READ DURATION: 1, LAST WRITE DURATION: 301, R/W DURATION RATIO: 0.00332226
READ DURATION: 1, LAST WRITE DURATION: 1185, R/W DURATION RATIO: 0.00093985
WAITED CYCLES: 123
WAITED CYCLES: 39
READ DURATION: 245, LAST WRITE DURATION: 340, R/W DURATION RATIO: 0.720588
READ DURATION: 25, LAST WRITE DURATION: 233, R/W DURATION RATIO: 0.107296
READ DURATION: 93, LAST WRITE DURATION: 283, R/W DURATION RATIO: 0.328622
READ DURATION: 1, LAST WRITE DURATION: 588, R/W DURATION RATIO: 0.00170068
WAITED CYCLES: 134
READ DURATION: 482, LAST WRITE DURATION: 808, R/W DURATION RATIO: 0.596535
READ DURATION: 40, LAST WRITE DURATION: 516, R/W DURATION RATIO: 0.0775194
WAITED CYCLES: 79
WAITED CYCLES: 5
READ DURATION: 169, LAST WRITE DURATION: 1190, R/W DURATION RATIO: 0.142017
WAITED CYCLES: 105
