[Ramulator::ReadWriteTrace] [info] Loading trace file /media/fann/T9/MEM_INTENSIVE_SPEC_GAP/bfs_road_sampled.txt ...
[Ramulator::ReadWriteTrace] [info] Loaded 1000000 instructions.
READ DURATION: 404, READ INSTS: 45, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.46377
READ DURATION: 905, READ INSTS: 93, LAST WRITE DURATION: 300, LAST WRITE INSTS: 22, R/W DURATION RATIO: 3.01667
READ DURATION: 1033, READ INSTS: 107, LAST WRITE DURATION: 227, LAST WRITE INSTS: 31, R/W DURATION RATIO: 4.55066
READ DURATION: 1396, READ INSTS: 141, LAST WRITE DURATION: 174, LAST WRITE INSTS: 20, R/W DURATION RATIO: 8.02299
READ DURATION: 975, READ INSTS: 105, LAST WRITE DURATION: 363, LAST WRITE INSTS: 39, R/W DURATION RATIO: 2.68595
READ DURATION: 1187, READ INSTS: 119, LAST WRITE DURATION: 247, LAST WRITE INSTS: 20, R/W DURATION RATIO: 4.80567
READ DURATION: 2385, READ INSTS: 108, LAST WRITE DURATION: 291, LAST WRITE INSTS: 30, R/W DURATION RATIO: 8.19588
READ DURATION: 1165, READ INSTS: 121, LAST WRITE DURATION: 168, LAST WRITE INSTS: 20, R/W DURATION RATIO: 6.93452
READ DURATION: 706, READ INSTS: 73, LAST WRITE DURATION: 236, LAST WRITE INSTS: 34, R/W DURATION RATIO: 2.99153
READ DURATION: 1249, READ INSTS: 135, LAST WRITE DURATION: 210, LAST WRITE INSTS: 19, R/W DURATION RATIO: 5.94762
READ DURATION: 1187, READ INSTS: 125, LAST WRITE DURATION: 208, LAST WRITE INSTS: 34, R/W DURATION RATIO: 5.70673
READ DURATION: 873, READ INSTS: 90, LAST WRITE DURATION: 267, LAST WRITE INSTS: 28, R/W DURATION RATIO: 3.26966
READ DURATION: 1011, READ INSTS: 106, LAST WRITE DURATION: 304, LAST WRITE INSTS: 28, R/W DURATION RATIO: 3.32566
READ DURATION: 1255, READ INSTS: 131, LAST WRITE DURATION: 185, LAST WRITE INSTS: 21, R/W DURATION RATIO: 6.78378
READ DURATION: 1191, READ INSTS: 133, LAST WRITE DURATION: 261, LAST WRITE INSTS: 35, R/W DURATION RATIO: 4.56322
READ DURATION: 2114, READ INSTS: 69, LAST WRITE DURATION: 269, LAST WRITE INSTS: 24, R/W DURATION RATIO: 7.85874
READ DURATION: 667, READ INSTS: 60, LAST WRITE DURATION: 204, LAST WRITE INSTS: 22, R/W DURATION RATIO: 3.26961
READ DURATION: 619, READ INSTS: 55, LAST WRITE DURATION: 259, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.38996
READ DURATION: 881, READ INSTS: 93, LAST WRITE DURATION: 286, LAST WRITE INSTS: 34, R/W DURATION RATIO: 3.08042
READ DURATION: 1065, READ INSTS: 118, LAST WRITE DURATION: 273, LAST WRITE INSTS: 31, R/W DURATION RATIO: 3.9011
READ DURATION: 945, READ INSTS: 95, LAST WRITE DURATION: 150, LAST WRITE INSTS: 19, R/W DURATION RATIO: 6.3
READ DURATION: 1041, READ INSTS: 105, LAST WRITE DURATION: 164, LAST WRITE INSTS: 24, R/W DURATION RATIO: 6.34756
READ DURATION: 1072, READ INSTS: 114, LAST WRITE DURATION: 261, LAST WRITE INSTS: 33, R/W DURATION RATIO: 4.10728
READ DURATION: 1010, READ INSTS: 93, LAST WRITE DURATION: 264, LAST WRITE INSTS: 20, R/W DURATION RATIO: 3.82576
READ DURATION: 894, READ INSTS: 87, LAST WRITE DURATION: 184, LAST WRITE INSTS: 26, R/W DURATION RATIO: 4.8587
READ DURATION: 2695, READ INSTS: 124, LAST WRITE DURATION: 228, LAST WRITE INSTS: 30, R/W DURATION RATIO: 11.8202
READ DURATION: 987, READ INSTS: 109, LAST WRITE DURATION: 283, LAST WRITE INSTS: 38, R/W DURATION RATIO: 3.48763
READ DURATION: 830, READ INSTS: 88, LAST WRITE DURATION: 258, LAST WRITE INSTS: 17, R/W DURATION RATIO: 3.21705
READ DURATION: 836, READ INSTS: 86, LAST WRITE DURATION: 222, LAST WRITE INSTS: 32, R/W DURATION RATIO: 3.76577
READ DURATION: 969, READ INSTS: 98, LAST WRITE DURATION: 194, LAST WRITE INSTS: 20, R/W DURATION RATIO: 4.99485
READ DURATION: 965, READ INSTS: 93, LAST WRITE DURATION: 214, LAST WRITE INSTS: 27, R/W DURATION RATIO: 4.50935
READ DURATION: 1412, READ INSTS: 157, LAST WRITE DURATION: 256, LAST WRITE INSTS: 37, R/W DURATION RATIO: 5.51562
READ DURATION: 928, READ INSTS: 89, LAST WRITE DURATION: 248, LAST WRITE INSTS: 18, R/W DURATION RATIO: 3.74194
READ DURATION: 905, READ INSTS: 99, LAST WRITE DURATION: 377, LAST WRITE INSTS: 36, R/W DURATION RATIO: 2.40053
READ DURATION: 1317, READ INSTS: 140, LAST WRITE DURATION: 1701, LAST WRITE INSTS: 17, R/W DURATION RATIO: 1.3834
READ DURATION: 1058, READ INSTS: 110, LAST WRITE DURATION: 234, LAST WRITE INSTS: 29, R/W DURATION RATIO: 4.52137
READ DURATION: 937, READ INSTS: 93, LAST WRITE DURATION: 302, LAST WRITE INSTS: 26, R/W DURATION RATIO: 3.10265
READ DURATION: 1020, READ INSTS: 105, LAST WRITE DURATION: 262, LAST WRITE INSTS: 25, R/W DURATION RATIO: 3.89313
READ DURATION: 1329, READ INSTS: 141, LAST WRITE DURATION: 161, LAST WRITE INSTS: 29, R/W DURATION RATIO: 8.25466
READ DURATION: 1067, READ INSTS: 110, LAST WRITE DURATION: 218, LAST WRITE INSTS: 28, R/W DURATION RATIO: 4.8945
READ DURATION: 881, READ INSTS: 91, LAST WRITE DURATION: 266, LAST WRITE INSTS: 29, R/W DURATION RATIO: 3.31203
READ DURATION: 964, READ INSTS: 103, LAST WRITE DURATION: 242, LAST WRITE INSTS: 28, R/W DURATION RATIO: 3.98347
READ DURATION: 2695, READ INSTS: 142, LAST WRITE DURATION: 262, LAST WRITE INSTS: 29, R/W DURATION RATIO: 10.2863
READ DURATION: 1040, READ INSTS: 107, LAST WRITE DURATION: 196, LAST WRITE INSTS: 20, R/W DURATION RATIO: 5.30612
READ DURATION: 1053, READ INSTS: 104, LAST WRITE DURATION: 214, LAST WRITE INSTS: 30, R/W DURATION RATIO: 4.92056
READ DURATION: 897, READ INSTS: 94, LAST WRITE DURATION: 233, LAST WRITE INSTS: 34, R/W DURATION RATIO: 3.84979
READ DURATION: 932, READ INSTS: 98, LAST WRITE DURATION: 250, LAST WRITE INSTS: 19, R/W DURATION RATIO: 3.728
READ DURATION: 652, READ INSTS: 69, LAST WRITE DURATION: 428, LAST WRITE INSTS: 34, R/W DURATION RATIO: 1.52336
READ DURATION: 979, READ INSTS: 101, LAST WRITE DURATION: 230, LAST WRITE INSTS: 18, R/W DURATION RATIO: 4.25652
READ DURATION: 1228, READ INSTS: 127, LAST WRITE DURATION: 224, LAST WRITE INSTS: 25, R/W DURATION RATIO: 5.48214
READ DURATION: 826, READ INSTS: 89, LAST WRITE DURATION: 264, LAST WRITE INSTS: 36, R/W DURATION RATIO: 3.12879
READ DURATION: 2380, READ INSTS: 106, LAST WRITE DURATION: 236, LAST WRITE INSTS: 26, R/W DURATION RATIO: 10.0847
READ DURATION: 885, READ INSTS: 99, LAST WRITE DURATION: 252, LAST WRITE INSTS: 32, R/W DURATION RATIO: 3.5119
READ DURATION: 741, READ INSTS: 84, LAST WRITE DURATION: 247, LAST WRITE INSTS: 28, R/W DURATION RATIO: 3
READ DURATION: 1340, READ INSTS: 140, LAST WRITE DURATION: 296, LAST WRITE INSTS: 19, R/W DURATION RATIO: 4.52703
READ DURATION: 892, READ INSTS: 94, LAST WRITE DURATION: 269, LAST WRITE INSTS: 29, R/W DURATION RATIO: 3.31599
READ DURATION: 864, READ INSTS: 92, LAST WRITE DURATION: 278, LAST WRITE INSTS: 28, R/W DURATION RATIO: 3.10791
READ DURATION: 1009, READ INSTS: 108, LAST WRITE DURATION: 232, LAST WRITE INSTS: 25, R/W DURATION RATIO: 4.34914
READ DURATION: 1193, READ INSTS: 127, LAST WRITE DURATION: 326, LAST WRITE INSTS: 31, R/W DURATION RATIO: 3.65951
READ DURATION: 2814, READ INSTS: 153, LAST WRITE DURATION: 269, LAST WRITE INSTS: 23, R/W DURATION RATIO: 10.461
READ DURATION: 1292, READ INSTS: 138, LAST WRITE DURATION: 230, LAST WRITE INSTS: 24, R/W DURATION RATIO: 5.61739
READ DURATION: 1003, READ INSTS: 98, LAST WRITE DURATION: 289, LAST WRITE INSTS: 24, R/W DURATION RATIO: 3.47059
READ DURATION: 868, READ INSTS: 88, LAST WRITE DURATION: 266, LAST WRITE INSTS: 31, R/W DURATION RATIO: 3.26316
READ DURATION: 980, READ INSTS: 105, LAST WRITE DURATION: 290, LAST WRITE INSTS: 26, R/W DURATION RATIO: 3.37931
READ DURATION: 937, READ INSTS: 100, LAST WRITE DURATION: 265, LAST WRITE INSTS: 34, R/W DURATION RATIO: 3.53585
READ DURATION: 1020, READ INSTS: 110, LAST WRITE DURATION: 263, LAST WRITE INSTS: 24, R/W DURATION RATIO: 3.87833
READ DURATION: 972, READ INSTS: 95, LAST WRITE DURATION: 216, LAST WRITE INSTS: 19, R/W DURATION RATIO: 4.5
READ DURATION: 1206, READ INSTS: 120, LAST WRITE DURATION: 269, LAST WRITE INSTS: 31, R/W DURATION RATIO: 4.48327
READ DURATION: 2206, READ INSTS: 86, LAST WRITE DURATION: 249, LAST WRITE INSTS: 31, R/W DURATION RATIO: 8.85944
READ DURATION: 1130, READ INSTS: 121, LAST WRITE DURATION: 408, LAST WRITE INSTS: 32, R/W DURATION RATIO: 2.76961
READ DURATION: 854, READ INSTS: 87, LAST WRITE DURATION: 244, LAST WRITE INSTS: 21, R/W DURATION RATIO: 3.5
READ DURATION: 1293, READ INSTS: 149, LAST WRITE DURATION: 262, LAST WRITE INSTS: 32, R/W DURATION RATIO: 4.93511
READ DURATION: 808, READ INSTS: 84, LAST WRITE DURATION: 222, LAST WRITE INSTS: 20, R/W DURATION RATIO: 3.63964
READ DURATION: 1151, READ INSTS: 113, LAST WRITE DURATION: 281, LAST WRITE INSTS: 27, R/W DURATION RATIO: 4.09609
READ DURATION: 953, READ INSTS: 102, LAST WRITE DURATION: 253, LAST WRITE INSTS: 35, R/W DURATION RATIO: 3.7668
READ DURATION: 948, READ INSTS: 103, LAST WRITE DURATION: 350, LAST WRITE INSTS: 25, R/W DURATION RATIO: 2.70857
READ DURATION: 2640, READ INSTS: 121, LAST WRITE DURATION: 223, LAST WRITE INSTS: 22, R/W DURATION RATIO: 11.8386
READ DURATION: 1194, READ INSTS: 123, LAST WRITE DURATION: 257, LAST WRITE INSTS: 23, R/W DURATION RATIO: 4.64591
READ DURATION: 780, READ INSTS: 84, LAST WRITE DURATION: 217, LAST WRITE INSTS: 33, R/W DURATION RATIO: 3.59447
READ DURATION: 717, READ INSTS: 74, LAST WRITE DURATION: 246, LAST WRITE INSTS: 29, R/W DURATION RATIO: 2.91463
READ DURATION: 788, READ INSTS: 82, LAST WRITE DURATION: 239, LAST WRITE INSTS: 25, R/W DURATION RATIO: 3.29707
READ DURATION: 904, READ INSTS: 99, LAST WRITE DURATION: 328, LAST WRITE INSTS: 30, R/W DURATION RATIO: 2.7561
READ DURATION: 1048, READ INSTS: 118, LAST WRITE DURATION: 207, LAST WRITE INSTS: 28, R/W DURATION RATIO: 5.0628
READ DURATION: 833, READ INSTS: 81, LAST WRITE DURATION: 261, LAST WRITE INSTS: 18, R/W DURATION RATIO: 3.19157
READ DURATION: 740, READ INSTS: 73, LAST WRITE DURATION: 318, LAST WRITE INSTS: 29, R/W DURATION RATIO: 2.32704
READ DURATION: 1131, READ INSTS: 123, LAST WRITE DURATION: 234, LAST WRITE INSTS: 32, R/W DURATION RATIO: 4.83333
READ DURATION: 2294, READ INSTS: 97, LAST WRITE DURATION: 282, LAST WRITE INSTS: 30, R/W DURATION RATIO: 8.13475
READ DURATION: 874, READ INSTS: 97, LAST WRITE DURATION: 253, LAST WRITE INSTS: 27, R/W DURATION RATIO: 3.45455
READ DURATION: 1086, READ INSTS: 108, LAST WRITE DURATION: 242, LAST WRITE INSTS: 21, R/W DURATION RATIO: 4.4876
READ DURATION: 1050, READ INSTS: 109, LAST WRITE DURATION: 238, LAST WRITE INSTS: 23, R/W DURATION RATIO: 4.41176
READ DURATION: 827, READ INSTS: 81, LAST WRITE DURATION: 230, LAST WRITE INSTS: 28, R/W DURATION RATIO: 3.59565
READ DURATION: 1425, READ INSTS: 157, LAST WRITE DURATION: 231, LAST WRITE INSTS: 27, R/W DURATION RATIO: 6.16883
READ DURATION: 778, READ INSTS: 77, LAST WRITE DURATION: 246, LAST WRITE INSTS: 29, R/W DURATION RATIO: 3.1626
READ DURATION: 747, READ INSTS: 73, LAST WRITE DURATION: 251, LAST WRITE INSTS: 24, R/W DURATION RATIO: 2.9761
READ DURATION: 891, READ INSTS: 96, LAST WRITE DURATION: 299, LAST WRITE INSTS: 34, R/W DURATION RATIO: 2.97993
READ DURATION: 2468, READ INSTS: 109, LAST WRITE DURATION: 277, LAST WRITE INSTS: 26, R/W DURATION RATIO: 8.90975
READ DURATION: 1055, READ INSTS: 116, LAST WRITE DURATION: 252, LAST WRITE INSTS: 28, R/W DURATION RATIO: 4.18651
READ DURATION: 777, READ INSTS: 79, LAST WRITE DURATION: 308, LAST WRITE INSTS: 26, R/W DURATION RATIO: 2.52273
READ DURATION: 995, READ INSTS: 100, LAST WRITE DURATION: 263, LAST WRITE INSTS: 20, R/W DURATION RATIO: 3.78327
READ DURATION: 955, READ INSTS: 98, LAST WRITE DURATION: 328, LAST WRITE INSTS: 33, R/W DURATION RATIO: 2.91159
READ DURATION: 843, READ INSTS: 83, LAST WRITE DURATION: 282, LAST WRITE INSTS: 23, R/W DURATION RATIO: 2.98936
READ DURATION: 979, READ INSTS: 105, LAST WRITE DURATION: 248, LAST WRITE INSTS: 34, R/W DURATION RATIO: 3.94758
READ DURATION: 910, READ INSTS: 97, LAST WRITE DURATION: 223, LAST WRITE INSTS: 23, R/W DURATION RATIO: 4.08072
READ DURATION: 928, READ INSTS: 94, LAST WRITE DURATION: 247, LAST WRITE INSTS: 24, R/W DURATION RATIO: 3.75709
READ DURATION: 2032, READ INSTS: 65, LAST WRITE DURATION: 282, LAST WRITE INSTS: 34, R/W DURATION RATIO: 7.20567
READ DURATION: 910, READ INSTS: 92, LAST WRITE DURATION: 172, LAST WRITE INSTS: 20, R/W DURATION RATIO: 5.2907
READ DURATION: 1148, READ INSTS: 127, LAST WRITE DURATION: 246, LAST WRITE INSTS: 34, R/W DURATION RATIO: 4.66667
READ DURATION: 766, READ INSTS: 80, LAST WRITE DURATION: 294, LAST WRITE INSTS: 25, R/W DURATION RATIO: 2.60544
READ DURATION: 699, READ INSTS: 69, LAST WRITE DURATION: 187, LAST WRITE INSTS: 23, R/W DURATION RATIO: 3.73797
READ DURATION: 902, READ INSTS: 95, LAST WRITE DURATION: 260, LAST WRITE INSTS: 29, R/W DURATION RATIO: 3.46923
READ DURATION: 976, READ INSTS: 106, LAST WRITE DURATION: 210, LAST WRITE INSTS: 32, R/W DURATION RATIO: 4.64762
READ DURATION: 973, READ INSTS: 104, LAST WRITE DURATION: 262, LAST WRITE INSTS: 21, R/W DURATION RATIO: 3.71374
READ DURATION: 699, READ INSTS: 73, LAST WRITE DURATION: 265, LAST WRITE INSTS: 32, R/W DURATION RATIO: 2.63774
READ DURATION: 992, READ INSTS: 105, LAST WRITE DURATION: 263, LAST WRITE INSTS: 22, R/W DURATION RATIO: 3.77186
READ DURATION: 2171, READ INSTS: 75, LAST WRITE DURATION: 192, LAST WRITE INSTS: 29, R/W DURATION RATIO: 11.3073
READ DURATION: 910, READ INSTS: 94, LAST WRITE DURATION: 207, LAST WRITE INSTS: 24, R/W DURATION RATIO: 4.39614
READ DURATION: 1083, READ INSTS: 125, LAST WRITE DURATION: 323, LAST WRITE INSTS: 37, R/W DURATION RATIO: 3.35294
READ DURATION: 990, READ INSTS: 110, LAST WRITE DURATION: 294, LAST WRITE INSTS: 26, R/W DURATION RATIO: 3.36735
READ DURATION: 1071, READ INSTS: 106, LAST WRITE DURATION: 229, LAST WRITE INSTS: 17, R/W DURATION RATIO: 4.67686
READ DURATION: 1072, READ INSTS: 112, LAST WRITE DURATION: 247, LAST WRITE INSTS: 30, R/W DURATION RATIO: 4.34008
READ DURATION: 1158, READ INSTS: 114, LAST WRITE DURATION: 301, LAST WRITE INSTS: 25, R/W DURATION RATIO: 3.84718
READ DURATION: 935, READ INSTS: 96, LAST WRITE DURATION: 239, LAST WRITE INSTS: 27, R/W DURATION RATIO: 3.91213
READ DURATION: 723, READ INSTS: 69, LAST WRITE DURATION: 130, LAST WRITE INSTS: 25, R/W DURATION RATIO: 5.56154
READ DURATION: 2833, READ INSTS: 154, LAST WRITE DURATION: 229, LAST WRITE INSTS: 39, R/W DURATION RATIO: 12.3712
READ DURATION: 1070, READ INSTS: 112, LAST WRITE DURATION: 287, LAST WRITE INSTS: 21, R/W DURATION RATIO: 3.72822
READ DURATION: 1066, READ INSTS: 103, LAST WRITE DURATION: 314, LAST WRITE INSTS: 22, R/W DURATION RATIO: 3.3949
READ DURATION: 749, READ INSTS: 77, LAST WRITE DURATION: 355, LAST WRITE INSTS: 31, R/W DURATION RATIO: 2.10986
READ DURATION: 1117, READ INSTS: 115, LAST WRITE DURATION: 299, LAST WRITE INSTS: 26, R/W DURATION RATIO: 3.73579
READ DURATION: 700, READ INSTS: 73, LAST WRITE DURATION: 315, LAST WRITE INSTS: 29, R/W DURATION RATIO: 2.22222
READ DURATION: 1001, READ INSTS: 105, LAST WRITE DURATION: 259, LAST WRITE INSTS: 29, R/W DURATION RATIO: 3.86486
READ DURATION: 799, READ INSTS: 77, LAST WRITE DURATION: 210, LAST WRITE INSTS: 21, R/W DURATION RATIO: 3.80476
READ DURATION: 864, READ INSTS: 93, LAST WRITE DURATION: 249, LAST WRITE INSTS: 33, R/W DURATION RATIO: 3.46988
READ DURATION: 2485, READ INSTS: 117, LAST WRITE DURATION: 362, LAST WRITE INSTS: 30, R/W DURATION RATIO: 6.86464
READ DURATION: 982, READ INSTS: 97, LAST WRITE DURATION: 132, LAST WRITE INSTS: 15, R/W DURATION RATIO: 7.43939
READ DURATION: 1118, READ INSTS: 111, LAST WRITE DURATION: 256, LAST WRITE INSTS: 30, R/W DURATION RATIO: 4.36719
READ DURATION: 796, READ INSTS: 86, LAST WRITE DURATION: 387, LAST WRITE INSTS: 36, R/W DURATION RATIO: 2.05685
READ DURATION: 1032, READ INSTS: 109, LAST WRITE DURATION: 259, LAST WRITE INSTS: 24, R/W DURATION RATIO: 3.98456
READ DURATION: 1023, READ INSTS: 108, LAST WRITE DURATION: 264, LAST WRITE INSTS: 30, R/W DURATION RATIO: 3.875
READ DURATION: 795, READ INSTS: 78, LAST WRITE DURATION: 230, LAST WRITE INSTS: 19, R/W DURATION RATIO: 3.45652
READ DURATION: 844, READ INSTS: 88, LAST WRITE DURATION: 231, LAST WRITE INSTS: 28, R/W DURATION RATIO: 3.65368
READ DURATION: 1005, READ INSTS: 106, LAST WRITE DURATION: 280, LAST WRITE INSTS: 27, R/W DURATION RATIO: 3.58929
READ DURATION: 2266, READ INSTS: 80, LAST WRITE DURATION: 239, LAST WRITE INSTS: 23, R/W DURATION RATIO: 9.48117
READ DURATION: 1107, READ INSTS: 117, LAST WRITE DURATION: 330, LAST WRITE INSTS: 34, R/W DURATION RATIO: 3.35455
READ DURATION: 1149, READ INSTS: 112, LAST WRITE DURATION: 301, LAST WRITE INSTS: 24, R/W DURATION RATIO: 3.81728
READ DURATION: 970, READ INSTS: 106, LAST WRITE DURATION: 275, LAST WRITE INSTS: 29, R/W DURATION RATIO: 3.52727
READ DURATION: 1093, READ INSTS: 124, LAST WRITE DURATION: 286, LAST WRITE INSTS: 28, R/W DURATION RATIO: 3.82168
READ DURATION: 987, READ INSTS: 108, LAST WRITE DURATION: 339, LAST WRITE INSTS: 32, R/W DURATION RATIO: 2.9115
READ DURATION: 905, READ INSTS: 95, LAST WRITE DURATION: 298, LAST WRITE INSTS: 22, R/W DURATION RATIO: 3.03691
READ DURATION: 1078, READ INSTS: 111, LAST WRITE DURATION: 135, LAST WRITE INSTS: 21, R/W DURATION RATIO: 7.98519
READ DURATION: 2563, READ INSTS: 124, LAST WRITE DURATION: 264, LAST WRITE INSTS: 31, R/W DURATION RATIO: 9.70833
READ DURATION: 707, READ INSTS: 71, LAST WRITE DURATION: 425, LAST WRITE INSTS: 32, R/W DURATION RATIO: 1.66353
READ DURATION: 803, READ INSTS: 81, LAST WRITE DURATION: 228, LAST WRITE INSTS: 20, R/W DURATION RATIO: 3.52193
READ DURATION: 995, READ INSTS: 109, LAST WRITE DURATION: 296, LAST WRITE INSTS: 30, R/W DURATION RATIO: 3.36149
READ DURATION: 1026, READ INSTS: 108, LAST WRITE DURATION: 334, LAST WRITE INSTS: 26, R/W DURATION RATIO: 3.07186
READ DURATION: 1079, READ INSTS: 116, LAST WRITE DURATION: 214, LAST WRITE INSTS: 26, R/W DURATION RATIO: 5.04206
READ DURATION: 967, READ INSTS: 102, LAST WRITE DURATION: 249, LAST WRITE INSTS: 34, R/W DURATION RATIO: 3.88353
READ DURATION: 794, READ INSTS: 85, LAST WRITE DURATION: 256, LAST WRITE INSTS: 24, R/W DURATION RATIO: 3.10156
READ DURATION: 897, READ INSTS: 92, LAST WRITE DURATION: 227, LAST WRITE INSTS: 21, R/W DURATION RATIO: 3.95154
READ DURATION: 1029, READ INSTS: 106, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 4.08333
READ DURATION: 2544, READ INSTS: 116, LAST WRITE DURATION: 221, LAST WRITE INSTS: 27, R/W DURATION RATIO: 11.5113
READ DURATION: 1142, READ INSTS: 124, LAST WRITE DURATION: 390, LAST WRITE INSTS: 34, R/W DURATION RATIO: 2.92821
READ DURATION: 747, READ INSTS: 79, LAST WRITE DURATION: 246, LAST WRITE INSTS: 27, R/W DURATION RATIO: 3.03659
READ DURATION: 1161, READ INSTS: 128, LAST WRITE DURATION: 254, LAST WRITE INSTS: 28, R/W DURATION RATIO: 4.57087
READ DURATION: 850, READ INSTS: 93, LAST WRITE DURATION: 275, LAST WRITE INSTS: 29, R/W DURATION RATIO: 3.09091
READ DURATION: 780, READ INSTS: 82, LAST WRITE DURATION: 249, LAST WRITE INSTS: 25, R/W DURATION RATIO: 3.13253
READ DURATION: 1069, READ INSTS: 115, LAST WRITE DURATION: 218, LAST WRITE INSTS: 25, R/W DURATION RATIO: 4.90367
READ DURATION: 908, READ INSTS: 93, LAST WRITE DURATION: 271, LAST WRITE INSTS: 24, R/W DURATION RATIO: 3.35055
READ DURATION: 2583, READ INSTS: 120, LAST WRITE DURATION: 276, LAST WRITE INSTS: 26, R/W DURATION RATIO: 9.3587
READ DURATION: 1115, READ INSTS: 113, LAST WRITE DURATION: 187, LAST WRITE INSTS: 23, R/W DURATION RATIO: 5.96257
READ DURATION: 1243, READ INSTS: 136, LAST WRITE DURATION: 251, LAST WRITE INSTS: 32, R/W DURATION RATIO: 4.95219
READ DURATION: 1074, READ INSTS: 119, LAST WRITE DURATION: 252, LAST WRITE INSTS: 29, R/W DURATION RATIO: 4.2619
READ DURATION: 861, READ INSTS: 86, LAST WRITE DURATION: 300, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.87
READ DURATION: 951, READ INSTS: 103, LAST WRITE DURATION: 249, LAST WRITE INSTS: 28, R/W DURATION RATIO: 3.81928
READ DURATION: 1085, READ INSTS: 113, LAST WRITE DURATION: 274, LAST WRITE INSTS: 26, R/W DURATION RATIO: 3.95985
READ DURATION: 1017, READ INSTS: 109, LAST WRITE DURATION: 292, LAST WRITE INSTS: 30, R/W DURATION RATIO: 3.48288
READ DURATION: 875, READ INSTS: 88, LAST WRITE DURATION: 257, LAST WRITE INSTS: 17, R/W DURATION RATIO: 3.40467
READ DURATION: 2457, READ INSTS: 113, LAST WRITE DURATION: 270, LAST WRITE INSTS: 35, R/W DURATION RATIO: 9.1
READ DURATION: 1193, READ INSTS: 133, LAST WRITE DURATION: 254, LAST WRITE INSTS: 31, R/W DURATION RATIO: 4.69685
READ DURATION: 1106, READ INSTS: 126, LAST WRITE DURATION: 252, LAST WRITE INSTS: 25, R/W DURATION RATIO: 4.38889
READ DURATION: 1455, READ INSTS: 153, LAST WRITE DURATION: 126, LAST WRITE INSTS: 16, R/W DURATION RATIO: 11.5476
READ DURATION: 1054, READ INSTS: 107, LAST WRITE DURATION: 158, LAST WRITE INSTS: 28, R/W DURATION RATIO: 6.67089
READ DURATION: 699, READ INSTS: 70, LAST WRITE DURATION: 318, LAST WRITE INSTS: 35, R/W DURATION RATIO: 2.19811
READ DURATION: 1105, READ INSTS: 116, LAST WRITE DURATION: 284, LAST WRITE INSTS: 24, R/W DURATION RATIO: 3.89085
READ DURATION: 1068, READ INSTS: 106, LAST WRITE DURATION: 276, LAST WRITE INSTS: 24, R/W DURATION RATIO: 3.86957
READ DURATION: 2336, READ INSTS: 95, LAST WRITE DURATION: 246, LAST WRITE INSTS: 30, R/W DURATION RATIO: 9.49593
READ DURATION: 1218, READ INSTS: 128, LAST WRITE DURATION: 150, LAST WRITE INSTS: 21, R/W DURATION RATIO: 8.12
READ DURATION: 973, READ INSTS: 101, LAST WRITE DURATION: 269, LAST WRITE INSTS: 34, R/W DURATION RATIO: 3.6171
READ DURATION: 641, READ INSTS: 63, LAST WRITE DURATION: 202, LAST WRITE INSTS: 25, R/W DURATION RATIO: 3.17327
READ DURATION: 961, READ INSTS: 100, LAST WRITE DURATION: 279, LAST WRITE INSTS: 28, R/W DURATION RATIO: 3.44444
READ DURATION: 1021, READ INSTS: 107, LAST WRITE DURATION: 253, LAST WRITE INSTS: 28, R/W DURATION RATIO: 4.03557
READ DURATION: 1103, READ INSTS: 114, LAST WRITE DURATION: 140, LAST WRITE INSTS: 22, R/W DURATION RATIO: 7.87857
READ DURATION: 1252, READ INSTS: 133, LAST WRITE DURATION: 247, LAST WRITE INSTS: 29, R/W DURATION RATIO: 5.06883
READ DURATION: 1041, READ INSTS: 109, LAST WRITE DURATION: 256, LAST WRITE INSTS: 31, R/W DURATION RATIO: 4.06641
READ DURATION: 2413, READ INSTS: 101, LAST WRITE DURATION: 301, LAST WRITE INSTS: 26, R/W DURATION RATIO: 8.01661
READ DURATION: 862, READ INSTS: 87, LAST WRITE DURATION: 189, LAST WRITE INSTS: 24, R/W DURATION RATIO: 4.56085
READ DURATION: 1020, READ INSTS: 104, LAST WRITE DURATION: 164, LAST WRITE INSTS: 28, R/W DURATION RATIO: 6.21951
READ DURATION: 929, READ INSTS: 94, LAST WRITE DURATION: 327, LAST WRITE INSTS: 28, R/W DURATION RATIO: 2.84098
READ DURATION: 752, READ INSTS: 75, LAST WRITE DURATION: 264, LAST WRITE INSTS: 25, R/W DURATION RATIO: 2.84848
READ DURATION: 1097, READ INSTS: 122, LAST WRITE DURATION: 245, LAST WRITE INSTS: 31, R/W DURATION RATIO: 4.47755
READ DURATION: 955, READ INSTS: 104, LAST WRITE DURATION: 292, LAST WRITE INSTS: 30, R/W DURATION RATIO: 3.27055
READ DURATION: 950, READ INSTS: 93, LAST WRITE DURATION: 174, LAST WRITE INSTS: 17, R/W DURATION RATIO: 5.45977
READ DURATION: 862, READ INSTS: 84, LAST WRITE DURATION: 212, LAST WRITE INSTS: 25, R/W DURATION RATIO: 4.06604
READ DURATION: 1013, READ INSTS: 111, LAST WRITE DURATION: 278, LAST WRITE INSTS: 41, R/W DURATION RATIO: 3.64388
