[Ramulator::ReadWriteTrace] [info] Loading trace file /media/fann/T9/MEM_INTENSIVE_SPEC_GAP/parest.txt ...
[Ramulator::ReadWriteTrace] [info] Loaded 1000000 instructions.
READ DURATION: 230, READ INSTS: 23, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.833333
READ DURATION: 17327, READ INSTS: 1785, LAST WRITE DURATION: 298, LAST WRITE INSTS: 37, R/W DURATION RATIO: 58.1443
READ DURATION: 21303, READ INSTS: 2447, LAST WRITE DURATION: 237, LAST WRITE INSTS: 29, R/W DURATION RATIO: 89.8861
READ DURATION: 48699, READ INSTS: 5286, LAST WRITE DURATION: 198, LAST WRITE INSTS: 14, R/W DURATION RATIO: 245.955
READ DURATION: 4602, READ INSTS: 376, LAST WRITE DURATION: 214, LAST WRITE INSTS: 30, R/W DURATION RATIO: 21.5047
READ DURATION: 1303, READ INSTS: 156, LAST WRITE DURATION: 395, LAST WRITE INSTS: 38, R/W DURATION RATIO: 3.29873
READ DURATION: 20294, READ INSTS: 2313, LAST WRITE DURATION: 327, LAST WRITE INSTS: 19, R/W DURATION RATIO: 62.0612
READ DURATION: 2316, READ INSTS: 261, LAST WRITE DURATION: 1666, LAST WRITE INSTS: 23, R/W DURATION RATIO: 1.79814
READ DURATION: 38580, READ INSTS: 4200, LAST WRITE DURATION: 246, LAST WRITE INSTS: 39, R/W DURATION RATIO: 156.829
READ DURATION: 12609, READ INSTS: 1356, LAST WRITE DURATION: 154, LAST WRITE INSTS: 10, R/W DURATION RATIO: 81.8766
READ DURATION: 1143, READ INSTS: 127, LAST WRITE DURATION: 223, LAST WRITE INSTS: 36, R/W DURATION RATIO: 5.12556
READ DURATION: 14226, READ INSTS: 1577, LAST WRITE DURATION: 260, LAST WRITE INSTS: 34, R/W DURATION RATIO: 54.7154
READ DURATION: 5939, READ INSTS: 548, LAST WRITE DURATION: 268, LAST WRITE INSTS: 26, R/W DURATION RATIO: 22.1604
READ DURATION: 27383, READ INSTS: 2992, LAST WRITE DURATION: 166, LAST WRITE INSTS: 15, R/W DURATION RATIO: 164.958
READ DURATION: 11903, READ INSTS: 1270, LAST WRITE DURATION: 229, LAST WRITE INSTS: 33, R/W DURATION RATIO: 51.9782
READ DURATION: 6907, READ INSTS: 825, LAST WRITE DURATION: 174, LAST WRITE INSTS: 22, R/W DURATION RATIO: 39.6954
READ DURATION: 2712, READ INSTS: 323, LAST WRITE DURATION: 1778, LAST WRITE INSTS: 39, R/W DURATION RATIO: 1.52531
READ DURATION: 2373, READ INSTS: 286, LAST WRITE DURATION: 298, LAST WRITE INSTS: 25, R/W DURATION RATIO: 7.96309
READ DURATION: 3888, READ INSTS: 457, LAST WRITE DURATION: 160, LAST WRITE INSTS: 13, R/W DURATION RATIO: 24.3
READ DURATION: 10813, READ INSTS: 1138, LAST WRITE DURATION: 316, LAST WRITE INSTS: 31, R/W DURATION RATIO: 34.2184
READ DURATION: 14950, READ INSTS: 1644, LAST WRITE DURATION: 176, LAST WRITE INSTS: 25, R/W DURATION RATIO: 84.9432
READ DURATION: 2181, READ INSTS: 260, LAST WRITE DURATION: 1752, LAST WRITE INSTS: 41, R/W DURATION RATIO: 1.24486
READ DURATION: 43974, READ INSTS: 4872, LAST WRITE DURATION: 308, LAST WRITE INSTS: 18, R/W DURATION RATIO: 142.773
READ DURATION: 13257, READ INSTS: 1448, LAST WRITE DURATION: 167, LAST WRITE INSTS: 22, R/W DURATION RATIO: 79.3832
READ DURATION: 9809, READ INSTS: 1023, LAST WRITE DURATION: 222, LAST WRITE INSTS: 31, R/W DURATION RATIO: 44.1847
READ DURATION: 4969, READ INSTS: 422, LAST WRITE DURATION: 185, LAST WRITE INSTS: 27, R/W DURATION RATIO: 26.8595
READ DURATION: 8265, READ INSTS: 998, LAST WRITE DURATION: 231, LAST WRITE INSTS: 25, R/W DURATION RATIO: 35.7792
READ DURATION: 5242, READ INSTS: 453, LAST WRITE DURATION: 155, LAST WRITE INSTS: 23, R/W DURATION RATIO: 33.8194
READ DURATION: 35910, READ INSTS: 3866, LAST WRITE DURATION: 188, LAST WRITE INSTS: 31, R/W DURATION RATIO: 191.011
READ DURATION: 33246, READ INSTS: 3742, LAST WRITE DURATION: 371, LAST WRITE INSTS: 33, R/W DURATION RATIO: 89.6119
READ DURATION: 20297, READ INSTS: 2122, LAST WRITE DURATION: 170, LAST WRITE INSTS: 22, R/W DURATION RATIO: 119.394
READ DURATION: 16027, READ INSTS: 1778, LAST WRITE DURATION: 214, LAST WRITE INSTS: 31, R/W DURATION RATIO: 74.8925
READ DURATION: 1120, READ INSTS: 128, LAST WRITE DURATION: 300, LAST WRITE INSTS: 34, R/W DURATION RATIO: 3.73333
READ DURATION: 12225, READ INSTS: 1331, LAST WRITE DURATION: 298, LAST WRITE INSTS: 25, R/W DURATION RATIO: 41.0235
READ DURATION: 572, READ INSTS: 67, LAST WRITE DURATION: 268, LAST WRITE INSTS: 28, R/W DURATION RATIO: 2.13433
READ DURATION: 1166, READ INSTS: 128, LAST WRITE DURATION: 1693, LAST WRITE INSTS: 19, R/W DURATION RATIO: 1.09586
READ DURATION: 347, READ INSTS: 37, LAST WRITE DURATION: 313, LAST WRITE INSTS: 35, R/W DURATION RATIO: 1.10863
READ DURATION: 1596, READ INSTS: 193, LAST WRITE DURATION: 264, LAST WRITE INSTS: 29, R/W DURATION RATIO: 6.04545
READ DURATION: 5682, READ INSTS: 689, LAST WRITE DURATION: 215, LAST WRITE INSTS: 27, R/W DURATION RATIO: 26.4279
READ DURATION: 8831, READ INSTS: 907, LAST WRITE DURATION: 271, LAST WRITE INSTS: 26, R/W DURATION RATIO: 32.5867
READ DURATION: 9020, READ INSTS: 908, LAST WRITE DURATION: 151, LAST WRITE INSTS: 13, R/W DURATION RATIO: 59.7351
READ DURATION: 11712, READ INSTS: 1259, LAST WRITE DURATION: 265, LAST WRITE INSTS: 31, R/W DURATION RATIO: 44.1962
READ DURATION: 417, READ INSTS: 35, LAST WRITE DURATION: 188, LAST WRITE INSTS: 25, R/W DURATION RATIO: 2.21809
READ DURATION: 367, READ INSTS: 40, LAST WRITE DURATION: 274, LAST WRITE INSTS: 39, R/W DURATION RATIO: 1.33942
READ DURATION: 6352, READ INSTS: 781, LAST WRITE DURATION: 272, LAST WRITE INSTS: 28, R/W DURATION RATIO: 23.3529
READ DURATION: 26872, READ INSTS: 2780, LAST WRITE DURATION: 302, LAST WRITE INSTS: 27, R/W DURATION RATIO: 88.9801
READ DURATION: 2149, READ INSTS: 243, LAST WRITE DURATION: 285, LAST WRITE INSTS: 19, R/W DURATION RATIO: 7.54035
READ DURATION: 408, READ INSTS: 34, LAST WRITE DURATION: 186, LAST WRITE INSTS: 22, R/W DURATION RATIO: 2.19355
READ DURATION: 297, READ INSTS: 32, LAST WRITE DURATION: 278, LAST WRITE INSTS: 40, R/W DURATION RATIO: 1.06835
READ DURATION: 354, READ INSTS: 40, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.3209
READ DURATION: 1408, READ INSTS: 160, LAST WRITE DURATION: 265, LAST WRITE INSTS: 24, R/W DURATION RATIO: 5.31321
READ DURATION: 8790, READ INSTS: 898, LAST WRITE DURATION: 346, LAST WRITE INSTS: 23, R/W DURATION RATIO: 25.4046
READ DURATION: 35266, READ INSTS: 3794, LAST WRITE DURATION: 155, LAST WRITE INSTS: 18, R/W DURATION RATIO: 227.523
READ DURATION: 29718, READ INSTS: 3276, LAST WRITE DURATION: 296, LAST WRITE INSTS: 33, R/W DURATION RATIO: 100.399
READ DURATION: 2364, READ INSTS: 282, LAST WRITE DURATION: 265, LAST WRITE INSTS: 29, R/W DURATION RATIO: 8.92075
READ DURATION: 24549, READ INSTS: 2659, LAST WRITE DURATION: 315, LAST WRITE INSTS: 30, R/W DURATION RATIO: 77.9333
READ DURATION: 5252, READ INSTS: 467, LAST WRITE DURATION: 158, LAST WRITE INSTS: 16, R/W DURATION RATIO: 33.2405
READ DURATION: 48324, READ INSTS: 3823, LAST WRITE DURATION: 230, LAST WRITE INSTS: 39, R/W DURATION RATIO: 210.104
READ DURATION: 38842, READ INSTS: 4258, LAST WRITE DURATION: 271, LAST WRITE INSTS: 29, R/W DURATION RATIO: 143.328
READ DURATION: 1087, READ INSTS: 116, LAST WRITE DURATION: 194, LAST WRITE INSTS: 17, R/W DURATION RATIO: 5.60309
READ DURATION: 1074, READ INSTS: 127, LAST WRITE DURATION: 306, LAST WRITE INSTS: 38, R/W DURATION RATIO: 3.5098
READ DURATION: 26166, READ INSTS: 2868, LAST WRITE DURATION: 295, LAST WRITE INSTS: 27, R/W DURATION RATIO: 88.6983
READ DURATION: 2426, READ INSTS: 287, LAST WRITE DURATION: 434, LAST WRITE INSTS: 26, R/W DURATION RATIO: 5.58986
READ DURATION: 3968, READ INSTS: 313, LAST WRITE DURATION: 273, LAST WRITE INSTS: 31, R/W DURATION RATIO: 14.5348
READ DURATION: 29976, READ INSTS: 3331, LAST WRITE DURATION: 332, LAST WRITE INSTS: 28, R/W DURATION RATIO: 90.2892
READ DURATION: 1182, READ INSTS: 135, LAST WRITE DURATION: 291, LAST WRITE INSTS: 23, R/W DURATION RATIO: 4.06186
READ DURATION: 5287, READ INSTS: 463, LAST WRITE DURATION: 147, LAST WRITE INSTS: 22, R/W DURATION RATIO: 35.966
READ DURATION: 17908, READ INSTS: 2023, LAST WRITE DURATION: 397, LAST WRITE INSTS: 37, R/W DURATION RATIO: 45.1083
READ DURATION: 15324, READ INSTS: 1708, LAST WRITE DURATION: 300, LAST WRITE INSTS: 27, R/W DURATION RATIO: 51.08
READ DURATION: 6126, READ INSTS: 571, LAST WRITE DURATION: 264, LAST WRITE INSTS: 23, R/W DURATION RATIO: 23.2045
READ DURATION: 5624, READ INSTS: 603, LAST WRITE DURATION: 296, LAST WRITE INSTS: 25, R/W DURATION RATIO: 19
READ DURATION: 4557, READ INSTS: 374, LAST WRITE DURATION: 223, LAST WRITE INSTS: 21, R/W DURATION RATIO: 20.435
READ DURATION: 4021, READ INSTS: 480, LAST WRITE DURATION: 155, LAST WRITE INSTS: 24, R/W DURATION RATIO: 25.9419
READ DURATION: 38425, READ INSTS: 4189, LAST WRITE DURATION: 246, LAST WRITE INSTS: 34, R/W DURATION RATIO: 156.199
READ DURATION: 12963, READ INSTS: 1394, LAST WRITE DURATION: 158, LAST WRITE INSTS: 20, R/W DURATION RATIO: 82.0443
READ DURATION: 5436, READ INSTS: 486, LAST WRITE DURATION: 202, LAST WRITE INSTS: 30, R/W DURATION RATIO: 26.9109
READ DURATION: 9351, READ INSTS: 1129, LAST WRITE DURATION: 224, LAST WRITE INSTS: 32, R/W DURATION RATIO: 41.7455
READ DURATION: 12057, READ INSTS: 1306, LAST WRITE DURATION: 294, LAST WRITE INSTS: 34, R/W DURATION RATIO: 41.0102
READ DURATION: 2103, READ INSTS: 81, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 7.84701
READ DURATION: 1649, READ INSTS: 183, LAST WRITE DURATION: 355, LAST WRITE INSTS: 25, R/W DURATION RATIO: 4.64507
READ DURATION: 432, READ INSTS: 47, LAST WRITE DURATION: 230, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.87826
READ DURATION: 4255, READ INSTS: 519, LAST WRITE DURATION: 284, LAST WRITE INSTS: 30, R/W DURATION RATIO: 14.9824
READ DURATION: 459, READ INSTS: 37, LAST WRITE DURATION: 146, LAST WRITE INSTS: 11, R/W DURATION RATIO: 3.14384
READ DURATION: 1073, READ INSTS: 126, LAST WRITE DURATION: 289, LAST WRITE INSTS: 41, R/W DURATION RATIO: 3.7128
READ DURATION: 1225, READ INSTS: 148, LAST WRITE DURATION: 216, LAST WRITE INSTS: 29, R/W DURATION RATIO: 5.6713
READ DURATION: 19112, READ INSTS: 2161, LAST WRITE DURATION: 1681, LAST WRITE INSTS: 16, R/W DURATION RATIO: 21.3304
READ DURATION: 1750, READ INSTS: 204, LAST WRITE DURATION: 235, LAST WRITE INSTS: 33, R/W DURATION RATIO: 7.44681
READ DURATION: 16461, READ INSTS: 1678, LAST WRITE DURATION: 376, LAST WRITE INSTS: 26, R/W DURATION RATIO: 43.7793
READ DURATION: 288, READ INSTS: 24, LAST WRITE DURATION: 256, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.125
READ DURATION: 212, READ INSTS: 25, LAST WRITE DURATION: 279, LAST WRITE INSTS: 32, R/W DURATION RATIO: 0.759857
WAITED CYCLES: 5
READ DURATION: 276, READ INSTS: 26, LAST WRITE DURATION: 258, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.06977
READ DURATION: 239, READ INSTS: 24, LAST WRITE DURATION: 308, LAST WRITE INSTS: 34, R/W DURATION RATIO: 0.775974
READ DURATION: 248, READ INSTS: 26, LAST WRITE DURATION: 229, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.08297
READ DURATION: 238, READ INSTS: 24, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.00847
READ DURATION: 232, READ INSTS: 24, LAST WRITE DURATION: 214, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.08411
READ DURATION: 232, READ INSTS: 25, LAST WRITE DURATION: 272, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.852941
READ DURATION: 232, READ INSTS: 25, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.983051
READ DURATION: 264, READ INSTS: 28, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.21101
READ DURATION: 248, READ INSTS: 27, LAST WRITE DURATION: 228, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.08772
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 264, READ INSTS: 28, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.21101
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 233, READ INSTS: 24, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.06881
READ DURATION: 222, READ INSTS: 22, LAST WRITE DURATION: 279, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.795699
READ DURATION: 219, READ INSTS: 25, LAST WRITE DURATION: 266, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.823308
READ DURATION: 221, READ INSTS: 23, LAST WRITE DURATION: 323, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.684211
WAITED CYCLES: 30
READ DURATION: 248, READ INSTS: 26, LAST WRITE DURATION: 231, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.07359
READ DURATION: 232, READ INSTS: 24, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.920635
READ DURATION: 220, READ INSTS: 22, LAST WRITE DURATION: 258, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.852713
READ DURATION: 196, READ INSTS: 19, LAST WRITE DURATION: 1712, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.12963
WAITED CYCLES: 780
READ DURATION: 236, READ INSTS: 24, LAST WRITE DURATION: 298, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.791946
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 232, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.03448
READ DURATION: 212, READ INSTS: 21, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.868852
READ DURATION: 232, READ INSTS: 24, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.865672
READ DURATION: 240, READ INSTS: 26, LAST WRITE DURATION: 244, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.983607
READ DURATION: 248, READ INSTS: 26, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.01639
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 228, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.12281
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17431
READ DURATION: 232, READ INSTS: 24, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.06422
READ DURATION: 234, READ INSTS: 24, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.959016
READ DURATION: 214, READ INSTS: 21, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.981651
READ DURATION: 216, READ INSTS: 23, LAST WRITE DURATION: 288, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.75
WAITED CYCLES: 8
READ DURATION: 222, READ INSTS: 23, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.880952
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 222, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.08108
READ DURATION: 226, READ INSTS: 23, LAST WRITE DURATION: 286, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.79021
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 242, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.991736
READ DURATION: 220, READ INSTS: 22, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.846154
READ DURATION: 228, READ INSTS: 25, LAST WRITE DURATION: 224, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.01786
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.895522
READ DURATION: 232, READ INSTS: 25, LAST WRITE DURATION: 1775, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.153439
WAITED CYCLES: 681
READ DURATION: 232, READ INSTS: 25, LAST WRITE DURATION: 268, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.865672
READ DURATION: 200, READ INSTS: 21, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.847458
READ DURATION: 224, READ INSTS: 23, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.82963
READ DURATION: 252, READ INSTS: 26, LAST WRITE DURATION: 252, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1
READ DURATION: 232, READ INSTS: 24, LAST WRITE DURATION: 248, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.935484
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.952381
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.08475
READ DURATION: 3676, READ INSTS: 92, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 16.8624
READ DURATION: 3645, READ INSTS: 16, LAST WRITE DURATION: 241, LAST WRITE INSTS: 31, R/W DURATION RATIO: 15.1245
READ DURATION: 246, READ INSTS: 20, LAST WRITE DURATION: 1273, LAST WRITE INSTS: 73, R/W DURATION RATIO: 0.193244
WAITED CYCLES: 744
READ DURATION: 248, READ INSTS: 26, LAST WRITE DURATION: 292, LAST WRITE INSTS: 31, R/W DURATION RATIO: 0.849315
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.01695
READ DURATION: 232, READ INSTS: 24, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.95082
READ DURATION: 216, READ INSTS: 22, LAST WRITE DURATION: 246, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.878049
READ DURATION: 278, READ INSTS: 29, LAST WRITE DURATION: 278, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1
READ DURATION: 249, READ INSTS: 25, LAST WRITE DURATION: 248, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.00403
READ DURATION: 305, READ INSTS: 32, LAST WRITE DURATION: 229, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.33188
READ DURATION: 272, READ INSTS: 28, LAST WRITE DURATION: 261, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.04215
READ DURATION: 264, READ INSTS: 28, LAST WRITE DURATION: 218, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.21101
READ DURATION: 272, READ INSTS: 29, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.24771
READ DURATION: 336, READ INSTS: 37, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.54128
READ DURATION: 288, READ INSTS: 31, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.3211
READ DURATION: 456, READ INSTS: 52, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.09174
READ DURATION: 488, READ INSTS: 56, LAST WRITE DURATION: 228, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.14035
READ DURATION: 232, READ INSTS: 24, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.06422
READ DURATION: 157, READ INSTS: 17, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.623016
WAITED CYCLES: 39
READ DURATION: 262, READ INSTS: 28, LAST WRITE DURATION: 277, LAST WRITE INSTS: 26, R/W DURATION RATIO: 0.945848
READ DURATION: 211, READ INSTS: 22, LAST WRITE DURATION: 226, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.933628
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 216, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.11111
READ DURATION: 1666, READ INSTS: 21, LAST WRITE DURATION: 278, LAST WRITE INSTS: 27, R/W DURATION RATIO: 5.99281
READ DURATION: 320, READ INSTS: 37, LAST WRITE DURATION: 272, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.17647
READ DURATION: 264, READ INSTS: 28, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.04762
READ DURATION: 208, READ INSTS: 21, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.825397
READ DURATION: 234, READ INSTS: 24, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.866667
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 254, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.00787
READ DURATION: 232, READ INSTS: 24, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.06422
READ DURATION: 264, READ INSTS: 28, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.08197
READ DURATION: 272, READ INSTS: 29, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.24771
READ DURATION: 280, READ INSTS: 30, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.2844
READ DURATION: 280, READ INSTS: 30, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.2844
READ DURATION: 328, READ INSTS: 37, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.50459
READ DURATION: 264, READ INSTS: 28, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.21101
READ DURATION: 555, READ INSTS: 63, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.54587
READ DURATION: 184, READ INSTS: 8, LAST WRITE DURATION: 368, LAST WRITE INSTS: 37, R/W DURATION RATIO: 0.5
WAITED CYCLES: 102
READ DURATION: 224, READ INSTS: 18, LAST WRITE DURATION: 353, LAST WRITE INSTS: 44, R/W DURATION RATIO: 0.634561
WAITED CYCLES: 50
READ DURATION: 223, READ INSTS: 22, LAST WRITE DURATION: 289, LAST WRITE INSTS: 33, R/W DURATION RATIO: 0.771626
WAITED CYCLES: 1
READ DURATION: 244, READ INSTS: 25, LAST WRITE DURATION: 221, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.10407
READ DURATION: 224, READ INSTS: 24, LAST WRITE DURATION: 282, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.794326
READ DURATION: 242, READ INSTS: 25, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.02542
READ DURATION: 224, READ INSTS: 23, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.918033
READ DURATION: 228, READ INSTS: 23, LAST WRITE DURATION: 246, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.926829
READ DURATION: 286, READ INSTS: 22, LAST WRITE DURATION: 1669, LAST WRITE INSTS: 18, R/W DURATION RATIO: 0.28373
READ DURATION: 232, READ INSTS: 25, LAST WRITE DURATION: 278, LAST WRITE INSTS: 37, R/W DURATION RATIO: 0.834532
READ DURATION: 208, READ INSTS: 21, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.881356
READ DURATION: 226, READ INSTS: 23, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.837037
READ DURATION: 252, READ INSTS: 26, LAST WRITE DURATION: 252, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 248, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.03226
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 228, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.05263
READ DURATION: 240, READ INSTS: 25, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.01695
READ DURATION: 226, READ INSTS: 23, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.957627
READ DURATION: 237, READ INSTS: 18, LAST WRITE DURATION: 244, LAST WRITE INSTS: 25, R/W DURATION RATIO: 0.971311
READ DURATION: 213, READ INSTS: 25, LAST WRITE DURATION: 283, LAST WRITE INSTS: 24, R/W DURATION RATIO: 0.75265
WAITED CYCLES: 7
READ DURATION: 340, READ INSTS: 24, LAST WRITE DURATION: 219, LAST WRITE INSTS: 22, R/W DURATION RATIO: 1.55251
READ DURATION: 284, READ INSTS: 22, LAST WRITE DURATION: 191, LAST WRITE INSTS: 35, R/W DURATION RATIO: 1.48691
READ DURATION: 246, READ INSTS: 25, LAST WRITE DURATION: 302, LAST WRITE INSTS: 32, R/W DURATION RATIO: 0.81457
READ DURATION: 217, READ INSTS: 22, LAST WRITE DURATION: 236, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.919492
READ DURATION: 220, READ INSTS: 22, LAST WRITE DURATION: 265, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.830189
