[Ramulator::ReadWriteTrace] [info] Loading trace file /media/fann/T9/MEM_INTENSIVE_SPEC_GAP/lbm.txt ...
[Ramulator::ReadWriteTrace] [info] Loaded 1000000 instructions.
READ DURATION: 404, READ INSTS: 33, LAST WRITE DURATION: 142, LAST WRITE INSTS: 15, R/W DURATION RATIO: 2.84507
READ DURATION: 285, READ INSTS: 30, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.03261
READ DURATION: 299, READ INSTS: 34, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.08333
READ DURATION: 290, READ INSTS: 33, LAST WRITE DURATION: 228, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.27193
READ DURATION: 262, READ INSTS: 27, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.07377
READ DURATION: 241, READ INSTS: 26, LAST WRITE DURATION: 283, LAST WRITE INSTS: 26, R/W DURATION RATIO: 0.85159
READ DURATION: 362, READ INSTS: 36, LAST WRITE DURATION: 260, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.39231
READ DURATION: 290, READ INSTS: 30, LAST WRITE DURATION: 230, LAST WRITE INSTS: 31, R/W DURATION RATIO: 1.26087
READ DURATION: 291, READ INSTS: 31, LAST WRITE DURATION: 273, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.06593
READ DURATION: 290, READ INSTS: 31, LAST WRITE DURATION: 270, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.07407
READ DURATION: 228, READ INSTS: 26, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.934426
READ DURATION: 284, READ INSTS: 30, LAST WRITE DURATION: 302, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.940397
READ DURATION: 1685, READ INSTS: 28, LAST WRITE DURATION: 261, LAST WRITE INSTS: 25, R/W DURATION RATIO: 6.45594
READ DURATION: 281, READ INSTS: 27, LAST WRITE DURATION: 260, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.08077
READ DURATION: 289, READ INSTS: 28, LAST WRITE DURATION: 298, LAST WRITE INSTS: 29, R/W DURATION RATIO: 0.969799
READ DURATION: 283, READ INSTS: 28, LAST WRITE DURATION: 252, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.12302
READ DURATION: 346, READ INSTS: 33, LAST WRITE DURATION: 255, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.35686
READ DURATION: 240, READ INSTS: 23, LAST WRITE DURATION: 250, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.96
READ DURATION: 338, READ INSTS: 31, LAST WRITE DURATION: 277, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.22022
READ DURATION: 335, READ INSTS: 33, LAST WRITE DURATION: 305, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.09836
READ DURATION: 333, READ INSTS: 30, LAST WRITE DURATION: 257, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.29572
READ DURATION: 295, READ INSTS: 29, LAST WRITE DURATION: 268, LAST WRITE INSTS: 31, R/W DURATION RATIO: 1.10075
READ DURATION: 334, READ INSTS: 31, LAST WRITE DURATION: 250, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.336
READ DURATION: 307, READ INSTS: 32, LAST WRITE DURATION: 307, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1
READ DURATION: 287, READ INSTS: 28, LAST WRITE DURATION: 328, LAST WRITE INSTS: 25, R/W DURATION RATIO: 0.875
READ DURATION: 260, READ INSTS: 26, LAST WRITE DURATION: 274, LAST WRITE INSTS: 29, R/W DURATION RATIO: 0.948905
READ DURATION: 338, READ INSTS: 31, LAST WRITE DURATION: 253, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.33597
READ DURATION: 342, READ INSTS: 31, LAST WRITE DURATION: 264, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.29545
READ DURATION: 375, READ INSTS: 36, LAST WRITE DURATION: 264, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.42045
READ DURATION: 303, READ INSTS: 27, LAST WRITE DURATION: 208, LAST WRITE INSTS: 23, R/W DURATION RATIO: 1.45673
READ DURATION: 279, READ INSTS: 31, LAST WRITE DURATION: 296, LAST WRITE INSTS: 33, R/W DURATION RATIO: 0.942568
READ DURATION: 1705, READ INSTS: 30, LAST WRITE DURATION: 308, LAST WRITE INSTS: 27, R/W DURATION RATIO: 5.53571
READ DURATION: 310, READ INSTS: 34, LAST WRITE DURATION: 262, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.18321
READ DURATION: 306, READ INSTS: 32, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.29661
READ DURATION: 276, READ INSTS: 29, LAST WRITE DURATION: 246, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.12195
READ DURATION: 323, READ INSTS: 32, LAST WRITE DURATION: 270, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.1963
READ DURATION: 345, READ INSTS: 35, LAST WRITE DURATION: 223, LAST WRITE INSTS: 31, R/W DURATION RATIO: 1.54709
READ DURATION: 339, READ INSTS: 30, LAST WRITE DURATION: 275, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.23273
READ DURATION: 324, READ INSTS: 31, LAST WRITE DURATION: 245, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.32245
READ DURATION: 249, READ INSTS: 25, LAST WRITE DURATION: 278, LAST WRITE INSTS: 30, R/W DURATION RATIO: 0.895683
READ DURATION: 335, READ INSTS: 35, LAST WRITE DURATION: 300, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.11667
READ DURATION: 249, READ INSTS: 26, LAST WRITE DURATION: 204, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.22059
READ DURATION: 298, READ INSTS: 32, LAST WRITE DURATION: 358, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.832402
READ DURATION: 234, READ INSTS: 25, LAST WRITE DURATION: 254, LAST WRITE INSTS: 26, R/W DURATION RATIO: 0.92126
READ DURATION: 330, READ INSTS: 35, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.16197
READ DURATION: 314, READ INSTS: 33, LAST WRITE DURATION: 220, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.42727
READ DURATION: 278, READ INSTS: 28, LAST WRITE DURATION: 238, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.16807
READ DURATION: 311, READ INSTS: 32, LAST WRITE DURATION: 280, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.11071
READ DURATION: 216, READ INSTS: 26, LAST WRITE DURATION: 334, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.646707
WAITED CYCLES: 43
READ DURATION: 332, READ INSTS: 33, LAST WRITE DURATION: 263, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.26236
READ DURATION: 336, READ INSTS: 31, LAST WRITE DURATION: 252, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.33333
READ DURATION: 1657, READ INSTS: 20, LAST WRITE DURATION: 234, LAST WRITE INSTS: 31, R/W DURATION RATIO: 7.0812
READ DURATION: 269, READ INSTS: 26, LAST WRITE DURATION: 356, LAST WRITE INSTS: 26, R/W DURATION RATIO: 0.755618
WAITED CYCLES: 7
READ DURATION: 328, READ INSTS: 35, LAST WRITE DURATION: 282, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.16312
READ DURATION: 260, READ INSTS: 29, LAST WRITE DURATION: 214, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.21495
READ DURATION: 313, READ INSTS: 31, LAST WRITE DURATION: 295, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.06102
READ DURATION: 364, READ INSTS: 33, LAST WRITE DURATION: 328, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.10976
READ DURATION: 298, READ INSTS: 31, LAST WRITE DURATION: 263, LAST WRITE INSTS: 33, R/W DURATION RATIO: 1.13308
READ DURATION: 270, READ INSTS: 28, LAST WRITE DURATION: 260, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.03846
READ DURATION: 292, READ INSTS: 32, LAST WRITE DURATION: 261, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.11877
READ DURATION: 344, READ INSTS: 34, LAST WRITE DURATION: 241, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.42739
READ DURATION: 333, READ INSTS: 34, LAST WRITE DURATION: 232, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.43534
READ DURATION: 325, READ INSTS: 33, LAST WRITE DURATION: 232, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.40086
READ DURATION: 308, READ INSTS: 32, LAST WRITE DURATION: 288, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.06944
READ DURATION: 282, READ INSTS: 31, LAST WRITE DURATION: 254, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.11024
READ DURATION: 263, READ INSTS: 29, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.01154
READ DURATION: 341, READ INSTS: 29, LAST WRITE DURATION: 320, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.06563
READ DURATION: 296, READ INSTS: 32, LAST WRITE DURATION: 284, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.04225
READ DURATION: 310, READ INSTS: 33, LAST WRITE DURATION: 250, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.24
READ DURATION: 348, READ INSTS: 32, LAST WRITE DURATION: 222, LAST WRITE INSTS: 20, R/W DURATION RATIO: 1.56757
READ DURATION: 1726, READ INSTS: 28, LAST WRITE DURATION: 211, LAST WRITE INSTS: 29, R/W DURATION RATIO: 8.18009
READ DURATION: 303, READ INSTS: 31, LAST WRITE DURATION: 259, LAST WRITE INSTS: 31, R/W DURATION RATIO: 1.16988
READ DURATION: 284, READ INSTS: 24, LAST WRITE DURATION: 274, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.0365
READ DURATION: 324, READ INSTS: 34, LAST WRITE DURATION: 305, LAST WRITE INSTS: 32, R/W DURATION RATIO: 1.0623
READ DURATION: 292, READ INSTS: 30, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.15873
READ DURATION: 327, READ INSTS: 36, LAST WRITE DURATION: 292, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.11986
READ DURATION: 273, READ INSTS: 27, LAST WRITE DURATION: 224, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.21875
READ DURATION: 304, READ INSTS: 28, LAST WRITE DURATION: 274, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.10949
READ DURATION: 296, READ INSTS: 29, LAST WRITE DURATION: 279, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.06093
READ DURATION: 325, READ INSTS: 34, LAST WRITE DURATION: 271, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.19926
READ DURATION: 330, READ INSTS: 35, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.23134
READ DURATION: 298, READ INSTS: 26, LAST WRITE DURATION: 272, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.09559
READ DURATION: 298, READ INSTS: 33, LAST WRITE DURATION: 261, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.14176
READ DURATION: 256, READ INSTS: 27, LAST WRITE DURATION: 254, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.00787
READ DURATION: 312, READ INSTS: 31, LAST WRITE DURATION: 297, LAST WRITE INSTS: 23, R/W DURATION RATIO: 1.05051
READ DURATION: 300, READ INSTS: 26, LAST WRITE DURATION: 200, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.5
READ DURATION: 363, READ INSTS: 32, LAST WRITE DURATION: 248, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.46371
READ DURATION: 355, READ INSTS: 32, LAST WRITE DURATION: 234, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.51709
READ DURATION: 290, READ INSTS: 29, LAST WRITE DURATION: 243, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.19342
READ DURATION: 269, READ INSTS: 26, LAST WRITE DURATION: 261, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.03065
READ DURATION: 261, READ INSTS: 19, LAST WRITE DURATION: 1756, LAST WRITE INSTS: 20, R/W DURATION RATIO: 0.233036
READ DURATION: 289, READ INSTS: 30, LAST WRITE DURATION: 345, LAST WRITE INSTS: 35, R/W DURATION RATIO: 0.837681
READ DURATION: 283, READ INSTS: 30, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.08846
READ DURATION: 293, READ INSTS: 30, LAST WRITE DURATION: 294, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.996599
READ DURATION: 341, READ INSTS: 31, LAST WRITE DURATION: 255, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.33725
READ DURATION: 268, READ INSTS: 29, LAST WRITE DURATION: 264, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.01515
READ DURATION: 329, READ INSTS: 36, LAST WRITE DURATION: 226, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.45575
READ DURATION: 273, READ INSTS: 33, LAST WRITE DURATION: 260, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.05
READ DURATION: 376, READ INSTS: 35, LAST WRITE DURATION: 272, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.38235
READ DURATION: 298, READ INSTS: 31, LAST WRITE DURATION: 218, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.36697
READ DURATION: 270, READ INSTS: 28, LAST WRITE DURATION: 227, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.18943
READ DURATION: 351, READ INSTS: 32, LAST WRITE DURATION: 255, LAST WRITE INSTS: 20, R/W DURATION RATIO: 1.37647
READ DURATION: 348, READ INSTS: 33, LAST WRITE DURATION: 230, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.51304
READ DURATION: 384, READ INSTS: 32, LAST WRITE DURATION: 126, LAST WRITE INSTS: 19, R/W DURATION RATIO: 3.04762
READ DURATION: 242, READ INSTS: 28, LAST WRITE DURATION: 268, LAST WRITE INSTS: 38, R/W DURATION RATIO: 0.902985
READ DURATION: 303, READ INSTS: 31, LAST WRITE DURATION: 258, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.17442
READ DURATION: 252, READ INSTS: 27, LAST WRITE DURATION: 301, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.837209
READ DURATION: 273, READ INSTS: 31, LAST WRITE DURATION: 342, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.798246
READ DURATION: 330, READ INSTS: 36, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.23134
READ DURATION: 1741, READ INSTS: 33, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 7.98624
READ DURATION: 414, READ INSTS: 33, LAST WRITE DURATION: 173, LAST WRITE INSTS: 14, R/W DURATION RATIO: 2.39306
READ DURATION: 303, READ INSTS: 30, LAST WRITE DURATION: 269, LAST WRITE INSTS: 38, R/W DURATION RATIO: 1.12639
READ DURATION: 304, READ INSTS: 35, LAST WRITE DURATION: 266, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.14286
READ DURATION: 314, READ INSTS: 35, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.33051
READ DURATION: 252, READ INSTS: 26, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.0678
READ DURATION: 315, READ INSTS: 32, LAST WRITE DURATION: 274, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.14964
READ DURATION: 370, READ INSTS: 33, LAST WRITE DURATION: 227, LAST WRITE INSTS: 20, R/W DURATION RATIO: 1.62996
READ DURATION: 364, READ INSTS: 33, LAST WRITE DURATION: 324, LAST WRITE INSTS: 35, R/W DURATION RATIO: 1.12346
READ DURATION: 348, READ INSTS: 31, LAST WRITE DURATION: 286, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.21678
READ DURATION: 285, READ INSTS: 28, LAST WRITE DURATION: 257, LAST WRITE INSTS: 31, R/W DURATION RATIO: 1.10895
READ DURATION: 311, READ INSTS: 29, LAST WRITE DURATION: 258, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.20543
READ DURATION: 300, READ INSTS: 30, LAST WRITE DURATION: 269, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.11524
READ DURATION: 345, READ INSTS: 32, LAST WRITE DURATION: 254, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.35827
READ DURATION: 287, READ INSTS: 31, LAST WRITE DURATION: 242, LAST WRITE INSTS: 31, R/W DURATION RATIO: 1.18595
READ DURATION: 273, READ INSTS: 30, LAST WRITE DURATION: 272, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.00368
READ DURATION: 288, READ INSTS: 35, LAST WRITE DURATION: 252, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.14286
READ DURATION: 295, READ INSTS: 32, LAST WRITE DURATION: 245, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.20408
READ DURATION: 276, READ INSTS: 30, LAST WRITE DURATION: 346, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.797688
READ DURATION: 267, READ INSTS: 27, LAST WRITE DURATION: 263, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.01521
READ DURATION: 356, READ INSTS: 32, LAST WRITE DURATION: 1745, LAST WRITE INSTS: 21, R/W DURATION RATIO: 0.302721
READ DURATION: 311, READ INSTS: 30, LAST WRITE DURATION: 258, LAST WRITE INSTS: 34, R/W DURATION RATIO: 1.20543
READ DURATION: 339, READ INSTS: 33, LAST WRITE DURATION: 231, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.46753
READ DURATION: 395, READ INSTS: 35, LAST WRITE DURATION: 253, LAST WRITE INSTS: 21, R/W DURATION RATIO: 1.56126
READ DURATION: 258, READ INSTS: 28, LAST WRITE DURATION: 213, LAST WRITE INSTS: 34, R/W DURATION RATIO: 1.21127
READ DURATION: 296, READ INSTS: 31, LAST WRITE DURATION: 280, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.05714
READ DURATION: 308, READ INSTS: 33, LAST WRITE DURATION: 348, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.885057
READ DURATION: 302, READ INSTS: 32, LAST WRITE DURATION: 270, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.11852
READ DURATION: 352, READ INSTS: 33, LAST WRITE DURATION: 236, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.49153
READ DURATION: 196, READ INSTS: 23, LAST WRITE DURATION: 290, LAST WRITE INSTS: 29, R/W DURATION RATIO: 0.675862
WAITED CYCLES: 29
READ DURATION: 300, READ INSTS: 31, LAST WRITE DURATION: 292, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.0274
READ DURATION: 304, READ INSTS: 31, LAST WRITE DURATION: 254, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.19685
READ DURATION: 359, READ INSTS: 33, LAST WRITE DURATION: 280, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.28214
READ DURATION: 338, READ INSTS: 35, LAST WRITE DURATION: 218, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.55046
READ DURATION: 273, READ INSTS: 27, LAST WRITE DURATION: 240, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.1375
READ DURATION: 262, READ INSTS: 27, LAST WRITE DURATION: 334, LAST WRITE INSTS: 30, R/W DURATION RATIO: 0.784431
READ DURATION: 276, READ INSTS: 32, LAST WRITE DURATION: 295, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.935593
READ DURATION: 282, READ INSTS: 32, LAST WRITE DURATION: 280, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.00714
READ DURATION: 309, READ INSTS: 33, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.15299
READ DURATION: 1794, READ INSTS: 33, LAST WRITE DURATION: 154, LAST WRITE INSTS: 19, R/W DURATION RATIO: 11.6494
READ DURATION: 320, READ INSTS: 28, LAST WRITE DURATION: 274, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.16788
READ DURATION: 305, READ INSTS: 33, LAST WRITE DURATION: 284, LAST WRITE INSTS: 34, R/W DURATION RATIO: 1.07394
READ DURATION: 317, READ INSTS: 33, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.34322
READ DURATION: 379, READ INSTS: 34, LAST WRITE DURATION: 231, LAST WRITE INSTS: 19, R/W DURATION RATIO: 1.64069
READ DURATION: 335, READ INSTS: 26, LAST WRITE DURATION: 237, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.4135
READ DURATION: 352, READ INSTS: 33, LAST WRITE DURATION: 278, LAST WRITE INSTS: 34, R/W DURATION RATIO: 1.26619
READ DURATION: 317, READ INSTS: 33, LAST WRITE DURATION: 228, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.39035
READ DURATION: 295, READ INSTS: 33, LAST WRITE DURATION: 264, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.11742
READ DURATION: 324, READ INSTS: 33, LAST WRITE DURATION: 265, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.22264
READ DURATION: 284, READ INSTS: 31, LAST WRITE DURATION: 236, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.20339
READ DURATION: 323, READ INSTS: 31, LAST WRITE DURATION: 238, LAST WRITE INSTS: 21, R/W DURATION RATIO: 1.35714
READ DURATION: 321, READ INSTS: 34, LAST WRITE DURATION: 246, LAST WRITE INSTS: 31, R/W DURATION RATIO: 1.30488
READ DURATION: 308, READ INSTS: 32, LAST WRITE DURATION: 232, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.32759
READ DURATION: 247, READ INSTS: 28, LAST WRITE DURATION: 252, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.980159
READ DURATION: 332, READ INSTS: 35, LAST WRITE DURATION: 242, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.3719
READ DURATION: 327, READ INSTS: 31, LAST WRITE DURATION: 224, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.45982
READ DURATION: 341, READ INSTS: 33, LAST WRITE DURATION: 244, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.39754
READ DURATION: 287, READ INSTS: 29, LAST WRITE DURATION: 242, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.18595
READ DURATION: 1754, READ INSTS: 34, LAST WRITE DURATION: 255, LAST WRITE INSTS: 26, R/W DURATION RATIO: 6.87843
READ DURATION: 406, READ INSTS: 34, LAST WRITE DURATION: 182, LAST WRITE INSTS: 17, R/W DURATION RATIO: 2.23077
READ DURATION: 249, READ INSTS: 26, LAST WRITE DURATION: 244, LAST WRITE INSTS: 39, R/W DURATION RATIO: 1.02049
READ DURATION: 354, READ INSTS: 34, LAST WRITE DURATION: 276, LAST WRITE INSTS: 24, R/W DURATION RATIO: 1.28261
READ DURATION: 305, READ INSTS: 32, LAST WRITE DURATION: 206, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.48058
READ DURATION: 288, READ INSTS: 29, LAST WRITE DURATION: 251, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.14741
READ DURATION: 296, READ INSTS: 36, LAST WRITE DURATION: 270, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.0963
READ DURATION: 316, READ INSTS: 35, LAST WRITE DURATION: 214, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.47664
READ DURATION: 258, READ INSTS: 27, LAST WRITE DURATION: 256, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.00781
READ DURATION: 303, READ INSTS: 28, LAST WRITE DURATION: 306, LAST WRITE INSTS: 25, R/W DURATION RATIO: 0.990196
READ DURATION: 312, READ INSTS: 38, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.32203
READ DURATION: 302, READ INSTS: 31, LAST WRITE DURATION: 228, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.32456
READ DURATION: 287, READ INSTS: 28, LAST WRITE DURATION: 257, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.11673
READ DURATION: 301, READ INSTS: 30, LAST WRITE DURATION: 249, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.20884
READ DURATION: 298, READ INSTS: 29, LAST WRITE DURATION: 254, LAST WRITE INSTS: 29, R/W DURATION RATIO: 1.17323
READ DURATION: 257, READ INSTS: 28, LAST WRITE DURATION: 291, LAST WRITE INSTS: 29, R/W DURATION RATIO: 0.883162
READ DURATION: 241, READ INSTS: 26, LAST WRITE DURATION: 272, LAST WRITE INSTS: 26, R/W DURATION RATIO: 0.886029
READ DURATION: 243, READ INSTS: 29, LAST WRITE DURATION: 308, LAST WRITE INSTS: 28, R/W DURATION RATIO: 0.788961
READ DURATION: 291, READ INSTS: 31, LAST WRITE DURATION: 269, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.08178
READ DURATION: 295, READ INSTS: 30, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.10075
READ DURATION: 1814, READ INSTS: 32, LAST WRITE DURATION: 247, LAST WRITE INSTS: 14, R/W DURATION RATIO: 7.34413
READ DURATION: 304, READ INSTS: 30, LAST WRITE DURATION: 250, LAST WRITE INSTS: 37, R/W DURATION RATIO: 1.216
READ DURATION: 283, READ INSTS: 27, LAST WRITE DURATION: 261, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.08429
READ DURATION: 258, READ INSTS: 30, LAST WRITE DURATION: 310, LAST WRITE INSTS: 30, R/W DURATION RATIO: 0.832258
READ DURATION: 304, READ INSTS: 28, LAST WRITE DURATION: 246, LAST WRITE INSTS: 25, R/W DURATION RATIO: 1.23577
READ DURATION: 301, READ INSTS: 26, LAST WRITE DURATION: 278, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.08273
READ DURATION: 307, READ INSTS: 32, LAST WRITE DURATION: 346, LAST WRITE INSTS: 29, R/W DURATION RATIO: 0.887283
READ DURATION: 310, READ INSTS: 34, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.23016
READ DURATION: 298, READ INSTS: 30, LAST WRITE DURATION: 236, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.26271
READ DURATION: 264, READ INSTS: 29, LAST WRITE DURATION: 276, LAST WRITE INSTS: 29, R/W DURATION RATIO: 0.956522
READ DURATION: 291, READ INSTS: 31, LAST WRITE DURATION: 310, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.93871
READ DURATION: 319, READ INSTS: 34, LAST WRITE DURATION: 326, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.978528
READ DURATION: 284, READ INSTS: 32, LAST WRITE DURATION: 232, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.22414
READ DURATION: 311, READ INSTS: 33, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.27459
READ DURATION: 291, READ INSTS: 31, LAST WRITE DURATION: 266, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.09398
READ DURATION: 274, READ INSTS: 30, LAST WRITE DURATION: 320, LAST WRITE INSTS: 27, R/W DURATION RATIO: 0.85625
